store_name,street,city,state,zip,phone,longitude,latitude,province,timezone,temp_closed,reopen_date,store_open_date,coming_soon,start_date,end_date,hybrid_stores,temporarily_closed,state_name,brand,updated
FAMILY DOLLAR #5063,7340 S Ashland Ave,Chicago,IL,60636,773-498-1027,-87.664044,41.759848,,America/Chicago,N,,05/02/2002 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #12483,2019 W. 79th Street,Chicago,IL,60620,872-264-3247,-87.6747,41.7499,,America/Chicago,N,,08/27/2020 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #1761,6100 22nd Ave,Kenosha,WI,53143-4346,262-288-1016,-87.836222,42.579255,,America/Chicago,N,,03/15/1990 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Wisconsin,Family Dollar,2024-06-05
FAMILY DOLLAR #7612,7927 S Ashland Ave,Chicago,IL,60620-4336,773-828-6374,-87.663053,41.749563,,America/Chicago,N,,12/14/2006 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #11102,10345 Central Avenue,Oak Lawn,IL,60453-4603,708-907-4241,-87.7593,41.7039,,America/Chicago,N,,08/09/2014 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #7777,6349 S Cottage Grove Ave,Chicago,IL,60637-3519,872-270-3889,-87.60554,41.779176,,America/Chicago,N,,10/18/2007 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #6772,51 E 71st Street,Chicago,IL,60619-1029,773-823-4447,-87.622722,41.765344,,America/Chicago,N,,07/14/2005 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #3171,6720 W 111th Street,Worth,IL,60482-1912,708-480-5053,-87.786649,41.690852,,America/Chicago,N,,08/21/1997 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #5630,8035 S Halsted St,Chicago,IL,60620-2548,773-420-5214,-87.644305,41.747941,,America/Chicago,N,,10/09/2003 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #12004,120 W 79th Street,Chicago,IL,60620,773-420-0109,-87.62898,41.751884,,America/Chicago,N,,10/26/2017 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #5392,1200 W 87th St,Chicago,IL,60620-4041,872-299-5447,-87.653629,41.736236,,America/Chicago,N,,04/17/2003 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #1968,326 N Independence Blvd,Romeoville,IL,60446-1816,815-221-3019,-88.082184,41.639103,,America/Chicago,N,,10/23/1991 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #7933,501 E. 79th St,Chicago,IL,60619-3001,872-270-0858,-87.612061,41.751414,,America/Chicago,N,,07/02/2008 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #10392,411 East State Street,Sycamore,IL,60178,815-991-3124,-88.678804,41.988686,,America/Chicago,N,,04/04/2013 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #5719,1221 W 95th St,Chicago,IL,60643-1407,773-828-6503,-87.653984,41.721035,,America/Chicago,N,,08/28/2003 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #11994,7544 S Stony Island Avenue,Chicago,IL,60649-3926,708-312-0348,-87.5865202,41.75725897,,America/Chicago,N,,08/11/2017 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #4666,2159 E 71st St,Chicago,IL,60649-2115,773-420-2952,-87.571722,41.765957,,America/Chicago,N,,05/17/2001 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #6642,364 E 87th St,Chicago,IL,60619-6054,773-997-1787,-87.615305,41.736751,,America/Chicago,N,,06/21/2007 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #6019,2027 22nd Ave,Kenosha,WI,53140-4602,910-260-4203,-87.835158,42.619644,,America/Chicago,N,,11/26/2003 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Wisconsin,Family Dollar,2024-06-05
FAMILY DOLLAR #11879,100 W 95th Street,Chicago,IL,60628-1320,708-300-9697,-87.626785,41.722042,,America/Chicago,N,,10/12/2017 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #13741,8240 S Stony Island Ave,Chicago,IL,60619,708-400-7480,-87.586023,41.744917,,America/Chicago,N,,11/22/2023 00:00:00,N,,,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #6542,"2346 E 79th St., #50",Chicago,IL,60649-5035,708-317-8730,-87.566693,41.752023,,America/Chicago,N,,02/24/2005 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #2465,811 W 103rd St,Chicago,IL,60643-2339,872-760-8039,-87.643403,41.706654,,America/Chicago,N,,08/03/1994 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #8660,12299 S. Pulaski Road,Alsip,IL,60803,708-926-0510,-87.71894,41.669719,,America/Chicago,N,,02/28/2013 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #1708,2660 E 79th St,Chicago,IL,60649-5234,773-437-1222,-87.558923,41.752187,,America/Chicago,N,,04/19/1990 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #8306,8915 South Stony Island Avenue,Chicago,IL,60617,773-437-1221,-87.584765,41.73299,,America/Chicago,N,,07/15/2010 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #12124,1633 W Monterrey,Chicago,IL,60643,708-312-0341,-87.66344755,41.68940804,,America/Chicago,N,,01/15/2019 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #11319,11810 S Western Avenue,Chicago,IL,60643-4734,872-760-8912,-87.6811,41.6785,,America/Chicago,N,,10/22/2015 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #6594,66 E 103rd St Ste 90,Chicago,IL,60628-2726,773-253-0646,-87.6206,41.707874,,America/Chicago,N,,02/28/2005 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #12151,2251 E 95th Street,Chicago,IL,60617,872-627-1797,-87.56827,41.72213,,America/Chicago,N,,09/07/2018 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #3301,9101 S Commercial Ave,Chicago,IL,60617-4308,773-828-6551,-87.550979,41.729813,,America/Chicago,N,,02/19/1998 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #7361,829 W 119th St,Chicago,IL,60643-5211,872-760-8590,-87.64318713,41.67714851,,America/Chicago,N,,05/11/2006 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #10729,11438 S Michigan Avenue,Chicago,IL,60628-4951,872-365-5741,-87.621254,41.68578,,America/Chicago,N,,01/24/2014 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #6298,12610 S Ashland Ave,Calumet Park,IL,60827-6016,464-733-5554,-87.661279,41.664397,,America/Chicago,N,,08/12/2004 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #2720,13054 Western Avenue,Blue Island,IL,60406-2304,464-733-5453,-87.68021,41.65573,,America/Chicago,N,,09/08/1995 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #1414,14446 S Pulaski Rd,Midlothian,IL,60445-2823,708-926-3482,-87.719466,41.629381,,America/Chicago,N,,01/14/1988 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #5432,196 S Pine St,Burlington,WI,53105-1939,262-661-2932,-88.27178,42.675387,,America/Chicago,N,,09/19/2002 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,Y,0,Wisconsin,Family Dollar,2024-06-05
FAMILY DOLLAR #11501,5400 W 159th Street,Oak Forest,IL,60452,708-926-3566,-87.75093,41.603355,,America/Chicago,N,,11/10/2016 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #12279,3930 E 106th Street,Chicago,IL,60617,708-882-0391,-87.52743,41.703154,,America/Chicago,N,,05/24/2019 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #12062,14531 Western Ave.,Dixmoor,IL,60426,708-312-0080,-87.67404,41.624588,,America/Chicago,N,,07/19/2018 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #5848,107 Park St,Walworth,WI,53184,262-394-9028,-88.601235,42.531568,,America/Chicago,N,,07/31/2003 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Wisconsin,Family Dollar,2024-06-05
FAMILY DOLLAR #10305,7901 171st Street,Tinley Park,IL,60487-3244,708-407-9137,-87.811238,41.579756,,America/Chicago,N,,10/10/2013 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #2816,3701 Durand Ave.,Racine,WI,53405-4458,262-770-5872,-87.82411297,42.6960724,,America/Chicago,N,,03/08/1996 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Wisconsin,Family Dollar,2024-06-05
FAMILY DOLLAR #6345,265 W 144th St,Riverdale,IL,60827-2752,708-487-1161,-87.628953,41.634009,,America/Chicago,N,,07/21/2005 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #1536,146 Sibley Blvd,Harvey,IL,60426-1727,708-825-2013,-87.650102,41.622257,,America/Chicago,N,,11/03/1988 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #6629,861 N Larkin Ave,Joliet,IL,60435-3460,815-280-1651,-88.126115,41.539547,,America/Chicago,N,,02/23/2006 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #3346,409 E South St,Plano,IL,60545-1601,630-332-6049,-88.531627,41.662729,,America/Chicago,N,,02/19/1998 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #1860,13319 S Brainard Ave,Chicago,IL,60633-1801,773-437-1162,-87.55159,41.65329,,America/Chicago,N,,02/27/1991 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #5945,15930 Wood St,Harvey,IL,60426-4931,708-825-2014,-87.66153,41.59963,,America/Chicago,N,,01/08/2004 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #5950,3919 Washington Ave,Racine,WI,53405-2855,262-504-2040,-87.826927,42.718415,,America/Chicago,N,,01/29/2004 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Wisconsin,Family Dollar,2024-06-05
FAMILY DOLLAR #1404,1241 119th St,Whiting,IN,46394-1601,219-370-9413,-87.4983,41.679548,,America/Chicago,N,,11/25/1987 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Indiana,Family Dollar,2024-06-05
FAMILY DOLLAR #5445,14929 Greenwood Rd,Dolton,IL,60419-2231,708-392-1303,-87.59498,41.624036,,America/Chicago,N,,11/27/2002 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #1442,454 East Cass St. Unit 102,Joliet,IL,60432,779-379-4947,-88.070403,41.527612,,America/Chicago,N,,03/17/1988 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #10183,1115 North State Street,Belvidere,IL,61008-2019,779-552-2019,-88.850986,42.268493,,America/Chicago,N,,10/25/2012 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #8076,17521 S Kedzie Ave.,Hazel Crest,IL,60429-2007,708-991-1072,-87.691863,41.571074,,America/Chicago,N,,07/23/2009 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #5685,1775 Sibley Blvd,Calumet City,IL,60409-2241,708-933-1032,-87.568327,41.622432,,America/Chicago,N,,07/31/2003 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #5618,3704 S Sheffield Ave,Hammond,IN,46327-1163,219-554-7774,-87.518155,41.646274,,America/Chicago,N,,08/28/2003 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Indiana,Family Dollar,2024-06-05
FAMILY DOLLAR #11167,1010 E 162nd Street,South Holland,IL,60473-2560,708-825-2015,-87.591907,41.601284,,America/Chicago,N,,06/19/2014 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #8166,1224 S Richards Street,Joliet,IL,60433-2745,779-379-4952,-88.070586,41.501396,,America/Chicago,N,,01/28/2010 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #1565,2314 Rapids Dr,Racine,WI,53404-2011,262-504-2043,-87.8089,42.749181,,America/Chicago,N,,12/08/1988 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Wisconsin,Family Dollar,2024-06-05
FAMILY DOLLAR #12206,19105 Crawford Ave,Flossmoor,IL,60422,708-918-5207,-87.71265,41.54194,,America/Chicago,N,,03/09/2019 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #10371,147 Sibley Street,Hammond,IN,46320,219-554-7778,-87.521787,41.619816,,America/Chicago,N,,06/05/2014 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Indiana,Family Dollar,2024-06-05
FAMILY DOLLAR #7244,1301 E Chicago St,Hammond,IN,46327-1755,219-554-7775,-87.497319,41.629249,,America/Chicago,N,,06/29/2006 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Indiana,Family Dollar,2024-06-05
FAMILY DOLLAR #12457,16717 Torrence Avenue,Lansing,IL,60438,708-872-0078,-87.55726,41.592384,,America/Chicago,N,,10/31/2019 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #1214,5550 Sohl Ave  Ste B,Hammond,IN,46320-2013,219-554-7779,-87.514899,41.61361,,America/Chicago,N,,11/13/1986 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Indiana,Family Dollar,2024-06-05
FAMILY DOLLAR #12377,5640 Lincoln Highway,Matteson,IL,60443,708-400-8964,-87.75263589,41.50670419,,America/Chicago,N,,07/04/2019 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #6873,4020 Main St,East Chicago,IN,46312-2811,219-256-5024,-87.445237,41.63956,,America/Chicago,N,,06/02/2005 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Indiana,Family Dollar,2024-06-05
FAMILY DOLLAR #12634,19350 S Halstead Street,Glenwood,IL,60425,708-898-9299,-87.63633,41.53823,,America/Chicago,N,,01/07/2021 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #10357,6620 Calumet Avenue,Hammond,IN,46324-1315,219-230-9326,-87.509322,41.593049,,America/Chicago,N,,08/05/2014 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Indiana,Family Dollar,2024-06-05
FAMILY DOLLAR #1395,416 E Walworth Ave,Delavan,WI,53115-1208,262-267-8192,-88.642646,42.632698,,America/Chicago,N,,10/29/1987 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Wisconsin,Family Dollar,2024-06-05
FAMILY DOLLAR #2071,6431 S. Columbia Ave.,Hammond,IN,46320-2746,219-554-7780,-87.497288,41.59617,,America/Chicago,N,,06/10/1992 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Indiana,Family Dollar,2024-06-05
FAMILY DOLLAR #5011,17829 Burnham Ave,Lansing,IL,60438-1911,708-858-0477,-87.539003,41.57069,,America/Chicago,N,,02/28/2002 00:00:00,N,2021-09-26T23:59:59,2021-10-07T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #4645,175 W Joe Orr Rd,Chicago Heights,IL,60411-1733,708-400-9816,-87.648089,41.52142,,America/Chicago,N,,08/02/2001 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #10465,2441 Lincoln Highway,Olympia Fields,IL,60461,708-898-9140,-87.675738,41.50664,,America/Chicago,N,,03/29/2013 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #8984,6933 Indianapolis Blvd.,Hammond,IN,46322-2205,219-230-8354,-87.480576,41.587517,,America/Chicago,N,,01/12/2012 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Indiana,Family Dollar,2024-06-05
FAMILY DOLLAR #8467,5075 Sauk Trail,Richton Park,IL,60471,708-898-9117,-87.73956,41.483752,,America/Chicago,N,,02/09/2012 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #2215,3434 169th St,Hammond,IN,46323-2542,219-803-8642,-87.445685,41.587019,,America/Chicago,N,,06/30/1993 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Indiana,Family Dollar,2024-06-05
FAMILY DOLLAR #7363,108 S Orchard Dr,Park Forest,IL,60466-1604,708-898-9089,-87.684928,41.482097,,America/Chicago,N,,03/29/2007 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #11697,803 Lincoln Highway,Ford Heights,IL,60411,708-898-9352,-87.59606854,41.50693924,,America/Chicago,N,,11/23/2016 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #1228,5529 West 5th Avenue,Gary,IN,46406-1403,219-230-6922,-87.40497,41.601593,,America/Chicago,N,,11/26/1986 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,Y,0,Indiana,Family Dollar,2024-06-05
FAMILY DOLLAR #2865,3316a Chicago Rd,South Chicago Hgts,IL,60411-5423,740-513-2360,-87.63836273,41.47812655,,America/Chicago,N,,05/10/1996 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #12824,2801 W 5th Street,Gary,IN,46404,219-427-5106,-87.37151,41.601357,,America/Chicago,N,,09/24/2021 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Indiana,Family Dollar,2024-06-05
FAMILY DOLLAR #11405,3400 W 15th Street,Gary,IN,46404-1965,219-427-5104,-87.37978047,41.58812377,,America/Chicago,N,,07/29/2016 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Indiana,Family Dollar,2024-06-05
FAMILY DOLLAR #7823,2561 E Sauk Trail,Sauk Village,IL,60411-5209,708-898-9090,-87.56012,41.491339,,America/Chicago,N,,07/10/2008 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #10368,806 University Parkway,University Park,IL,60484,708-627-6211,-87.682734,41.446947,,America/Chicago,N,,08/15/2013 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #8527,130 W. Ridge Rd.,Griffith,IN,46319-1012,219-961-9513,-87.42858,41.551882,,America/Chicago,N,,05/19/2011 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Indiana,Family Dollar,2024-06-05
FAMILY DOLLAR #7073,500 W 5th Ave,Gary,IN,46402-1804,219-200-1070,-87.343633,41.602297,,America/Chicago,N,,02/16/2006 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Indiana,Family Dollar,2024-06-05
FAMILY DOLLAR #5236,5990 W Ridge Rd,Gary,IN,46408-1727,219-200-0662,-87.408932,41.550812,,America/Chicago,N,,06/20/2002 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Indiana,Family Dollar,2024-06-05
FAMILY DOLLAR #7721,3824 Broadway,Rockford,IL,61108-6221,779-238-5892,-89.034019,42.253248,,America/Chicago,N,,06/28/2007 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #3065,3740 E State St,Rockford,IL,61108-1918,815-491-7098,-89.038311,42.266975,,America/Chicago,N,,06/26/1997 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #5463,1401 Massachusetts St,Gary,IN,46407-1335,219-427-5892,-87.335245,41.589102,,America/Chicago,N,,02/20/2003 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Indiana,Family Dollar,2024-06-05
FAMILY DOLLAR #12260,1435 W 25th Avenue,Gary,IN,46407,219-200-0501,-87.35465536,41.57308199,,America/Chicago,N,,11/21/2018 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Indiana,Family Dollar,2024-06-05
FAMILY DOLLAR #12011,2425 Charles Street,Rockford,IL,61108,815-967-7310,-89.056523,42.259686,,America/Chicago,N,,02/22/2018 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #1453,3134 11th St,Rockford,IL,61109-2275,815-491-7092,-89.07138873,42.22741897,,America/Chicago,N,,11/17/1988 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #10940,6101 N 2nd St,Loves Park,IL,61111-4155,779-238-5893,-89.0572,42.318,,America/Chicago,N,,08/13/2015 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #1988,633 Harlem Rd,Machesney Park,IL,61115-2429,815-491-7096,-89.0513,42.33895,,America/Chicago,N,,11/27/1991 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #7582,4733 E Melton Rd.,Gary,IN,46403,219-200-0918,-87.27954,41.59499,,America/Chicago,N,,10/04/2007 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,Y,0,Indiana,Family Dollar,2024-06-05
FAMILY DOLLAR #6937,61 E Ridge Rd,Gary,IN,46409-1545,219-321-9424,-87.335674,41.549626,,America/Chicago,N,,08/25/2005 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Indiana,Family Dollar,2024-06-05
FAMILY DOLLAR #1444,715 Broadway,Rockford,IL,61104-4806,815-491-7091,-89.08592636,42.25197088,,America/Chicago,N,,06/16/1988 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #10370,4330 Broadway,Gary,IN,46409,219-427-5896,-87.336669,41.539808,,America/Chicago,N,,05/10/2013 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Indiana,Family Dollar,2024-06-05
FAMILY DOLLAR #6798,1426 S. Main St.,Rockford,IL,61102-3248,815-491-7115,-89.099463,42.257581,,America/Chicago,N,,01/22/2009 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #2669,3124 N Rockton Ave,Rockford,IL,61103-2837,872-627-1821,-89.099031,42.305627,,America/Chicago,N,,05/19/1995 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Illinois,Family Dollar,2024-06-05
FAMILY DOLLAR #2042,5377 Broadway,Merrillville,IN,46410,219-472-6985,-87.335588,41.52054,,America/Chicago,N,,04/15/1992 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Indiana,Family Dollar,2024-06-05
FAMILY DOLLAR #1600,2626 Central Ave,Lake Station,IN,46405-2126,219-654-1457,-87.251828,41.573077,,America/Chicago,N,,11/22/1989 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Indiana,Family Dollar,2024-06-05
FAMILY DOLLAR #11884,5124 Pine Island Drive,Crown Point,IN,46307,219-213-6409,-87.39664147,41.47345064,,America/Chicago,N,,06/15/2017 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Indiana,Family Dollar,2024-06-05
