store_number,address,city,state,zip,latitude,longitude,phone,state_name,brand,updated
21274,1003 E Fourth St,Dequincy,LA,70633,30.45071,-93.42412,3376073263,Louisiana,Dollar General,2024-03-13
22987,405 W 4th St,Dequincy,LA,70633-3405,30.451454,-93.441462,3372409064,Louisiana,Dollar General,2024-03-13
7528,1713 West St,Vinton,LA,70668-4909,30.182176,-93.586854,3374093790,Louisiana,Dollar General,2024-03-13
14051,11030 Hwy 165,Forest Hill,LA,71430-9789,31.046601,-92.531061,3183794815,Louisiana,Dollar General,2024-03-13
16728,12904 Hwy 10,Pitkin,LA,70656-4845,30.933522,-92.934822,2252677921,Louisiana,Dollar General,2024-03-13
200,1812 Highway 71 South,Lecompte,LA,71346,31.088941,-92.395625,3184062990,Louisiana,Dollar General,2024-03-13
14370,1780 Hwy 26,Deridder,LA,70634-7175,30.809518,-93.192755,3373480316,Louisiana,Dollar General,2024-03-13
12276,553 Highway 1,Marksville,LA,71351-4317,31.1097,-92.2165,3184094850,Louisiana,Dollar General,2024-03-13
17689,4055 Hwy 171,Deridder,LA,70634-7407,30.7953,-93.2417,5043224983,Louisiana,Dollar General,2024-03-13
21907,9200 Highway 27,Singer,LA,70660,30.65223,-93.41413,3373522801,Louisiana,Dollar General,2024-03-13
649,306 Moreau St,Marksville,LA,71351,31.12103,-92.06902,3185454390,Louisiana,Dollar General,2024-03-13
24040,819 N Preston St,Marksville,LA,71351,31.137,-92.0595,3184094115,Louisiana,Dollar General,2024-03-13
9536,4249 Highway 12,Starks,LA,70661-4365,30.319345,-93.66054,3373246700,Louisiana,Dollar General,2024-03-13
8059,9413 Highway 165 S,Woodworth,LA,71485,31.1454,-92.4968,3185454065,Louisiana,Dollar General,2024-03-13
18810,4374 Us Highway 1,Marksville,LA,71351-4036,31.152,-92.1145,3187178850,Louisiana,Dollar General,2024-03-13
21166,2726 Western Ave,West Orange,TX,77630,30.08402,-93.76214,4696072472,Texas,Dollar General,2024-03-13
14785,5725 North 16th Street,Orange,TX,77632-2257,30.144246,-93.751667,4094209835,Texas,Dollar General,2024-03-13
4330,3024 16th St,Orange,TX,77632-4630,30.118163,-93.746664,4092033930,Texas,Dollar General,2024-03-13
752,827 Mahlon St,Deridder,LA,70634-4223,30.848081,-93.271823,3376073045,Louisiana,Dollar General,2024-03-13
11492,2500 Martin Luther King J,Orange,TX,77630-1772,30.113427,-93.780854,4095711690,Texas,Dollar General,2024-03-13
13870,2100 Hwy 190 West,Deridder,LA,70634,30.847665,-93.314121,3376073147,Louisiana,Dollar General,2024-03-13
4805,1005 N Pine St Ste A,Deridder,LA,70634-2817,30.861699,-93.287494,3184272200,Louisiana,Dollar General,2024-03-13
6658,1787 Highway 121,Hineston,LA,71438-0322,31.135546,-92.759881,3186120366,Louisiana,Dollar General,2024-03-13
21359,9775 Fm 1130,Orange,TX,77632,30.16865,-93.79131,4094208691,Texas,Dollar General,2024-03-13
24673,19718 Lake Charles Hwy,Deridder,LA,70634-2178,30.89,-93.2865,3374014743,Louisiana,Dollar General,2024-03-13
5812,43445 State Highway 87 S,Orange,TX,77632-8377,30.2728,-93.7808,4092070881,Texas,Dollar General,2024-03-13
11471,385 Texas Ave,Bridge City,TX,77611-4240,30.0205,-93.8464,3467031080,Texas,Dollar General,2024-03-13
4162,18425 Johnny B Hall Memorial W,Rosepine,LA,70659-0891,30.9222,-93.2822,3373480992,Louisiana,Dollar General,2024-03-13
12158,1005 Hwy 107,Center Point,LA,71323-3525,31.249586,-92.208556,3184094080,Louisiana,Dollar General,2024-03-13
12122,9692 Fm 105,Orangefield,TX,77639-0572,30.075773,-93.857066,4093499670,Texas,Dollar General,2024-03-13
11163,5101 Horseshoe Dr,Alexandria,LA,71302-2720,31.26064,-92.449174,3185454408,Louisiana,Dollar General,2024-03-13
9889,5236 Old Marksville Hwy,Pineville,LA,71360-6318,31.276055,-92.310671,3185281910,Louisiana,Dollar General,2024-03-13
10638,650 Ms Highway 33 N,Gloster,MS,39638-6184,31.201236,-91.009447,6013922325,Mississippi,Dollar General,2024-03-13
18423,13725 Highway 98,Smithdale,MS,39664-3878,31.3601,-90.7109,6013244863,Mississippi,Dollar General,2024-03-13
16455,1236 Hwy 61 S,Natchez,MS,39120,31.38,-91.39635,6013920900,Mississippi,Dollar General,2024-03-13
4036,340 Main St,Meadville,MS,39653-0796,31.4719,-90.8881,9012523433,Mississippi,Dollar General,2024-03-13
16490,130 Highway 33 South,Roxie,MS,39661,31.512987,-91.082605,6017733075,Mississippi,Dollar General,2024-03-13
14442,102 Bogue Chitto Road,Bogue Chitto,MS,39629-5170,31.429351,-90.473469,6017484420,Mississippi,Dollar General,2024-03-13
21515,140 Highway 61 S,Natchez,MS,39120-5217,31.517722,-91.3869,6013922650,Mississippi,Dollar General,2024-03-13
13784,196 Sgt Prentiss Drive,Natchez,MS,39120-4737,31.544253,-91.37663,6016532540,Mississippi,Dollar General,2024-03-13
13215,122 Wilson Road,Natchez,MS,39120-2651,31.5672,-91.3732,6016532560,Mississippi,Dollar General,2024-03-13
8715,529 Hwy 61 N,Natchez,MS,39120-9162,31.565107,-91.349518,6018614521,Mississippi,Dollar General,2024-03-13
684,786 Hwy 61 North,Washington,MS,39190-0238,31.5774,-91.3079,6013920448,Mississippi,Dollar General,2024-03-13
17404,6130 Highway 129,Monterey,LA,71354,31.4527,-91.7182,3183861253,Louisiana,Dollar General,2024-03-13
13684,345 Highway 84 W,Brookhaven,MS,39601-1996,31.534054,-90.501291,6017484632,Mississippi,Dollar General,2024-03-13
3191,1641 Carter St,Vidalia,LA,71373-3110,31.572685,-91.44522,3184141642,Louisiana,Dollar General,2024-03-13
21589,5342 Highway 84 W,Vidalia,LA,71373-3459,31.588,-91.499,3187193801,Louisiana,Dollar General,2024-03-13
702,211 Highway 51 N,Brookhaven,MS,39601-2653,31.583976,-90.458407,6013989400,Mississippi,Dollar General,2024-03-13
12915,1662 Caleb Dr Se,Brookhaven,MS,39601-7400,31.5514,-90.3848,6012654880,Mississippi,Dollar General,2024-03-13
12911,975 Highway 550 Nw,Brookhaven,MS,39601-8548,31.608827,-90.502971,6017484240,Mississippi,Dollar General,2024-03-13
8182,125 N Jackson St,Brookhaven,MS,39601-3037,31.581025,-90.444544,6012654035,Mississippi,Dollar General,2024-03-13
24288,1286 Monticello St Ne,Brookhaven,MS,39601-3555,31.568,-90.4087,7694875160,Mississippi,Dollar General,2024-03-13
21128,771 Industrial Park Rd Ne,Brookhaven,MS,39601,31.6,-90.4447,6017484485,Mississippi,Dollar General,2024-03-13
22070,606 Louisiana Ave,Ferriday,LA,71334,31.62941,-91.55818,3183861132,Louisiana,Dollar General,2024-03-13
11496,657 River Road,Fayette,MS,39069-0126,31.7149,-91.0704,7692150013,Mississippi,Dollar General,2024-03-13
621,2216 Ee Wallace Blvd N,Ferriday,LA,71334-2230,31.654908,-91.551239,3187193255,Louisiana,Dollar General,2024-03-13
13994,1260 Highway 115,Deville,LA,71328-9292,31.359482,-92.165683,3184272630,Louisiana,Dollar General,2024-03-13
22552,187 Main St,Clayton,LA,71326,31.72073,-91.54317,3183868301,Louisiana,Dollar General,2024-03-13
10068,1031 Spring St,Wesson,MS,39191-0117,31.7007,-90.3961,6015637213,Mississippi,Dollar General,2024-03-13
3173,1511 W Broad St,Monticello,MS,39654-0209,31.559613,-90.121356,6018063255,Mississippi,Dollar General,2024-03-13
3264,2007 4th St,Jonesville,LA,71343-2020,31.6281,-91.8342,3184033055,Louisiana,Dollar General,2024-03-13
25086,4037 Hwy 51,Wesson,MS,39191-6014,31.725,-90.3928,7692139998,Mississippi,Dollar General,2024-03-13
7934,12809 Highway 28 E,Pineville,LA,71360-0734,31.390862,-92.230354,3184272324,Louisiana,Dollar General,2024-03-13
22493,9081 Highway 28 E,Pineville,LA,71360,31.3693,-92.2885,9802961190,Louisiana,Dollar General,2024-03-13
23384,899 Smith Ferry Rd,Sontag,MS,39665,31.64371,-90.13608,7692660013,Mississippi,Dollar General,2024-03-13
2880,2609 Hwy 84 W,Jena,LA,71342-2204,31.681946,-92.129467,2253102813,Louisiana,Dollar General,2024-03-13
4802,1012 Market St,Port Gibson,MS,39150-2338,31.956717,-90.986867,6016177530,Mississippi,Dollar General,2024-03-13
14926,2518 Hwy 49,Bentonia,MS,39040,32.638105,-90.371636,6625284392,Mississippi,Dollar General,2024-03-13
12099,1050 Morrison Rd,Utica,MS,39175-9002,32.111902,-90.605275,7697590615,Mississippi,Dollar General,2024-03-13
16726,304 Bolton-Brownsville Road,Bolton,MS,39041,32.352,-90.462,6018521092,Mississippi,Dollar General,2024-03-13
875,117 Progress Dr,Flora,MS,39071-0288,32.552594,-90.322086,6014010280,Mississippi,Dollar General,2024-03-13
13845,7887 Hwy 16,Benton,MS,39039-8261,32.8166,-90.2528,6625284369,Mississippi,Dollar General,2024-03-13
11625,940 Highway 167,Dry Prong,LA,71423-3952,31.583955,-92.530586,3183706660,Louisiana,Dollar General,2024-03-13
20909,7933 Ridge St,Pollock,LA,71467,31.52654,-92.40755,3185454780,Louisiana,Dollar General,2024-03-13
11342,895 E Main St,Raymond,MS,39154-8965,32.2546,-90.4073,6018710398,Mississippi,Dollar General,2024-03-13
17927,1153 Pocahontas Rd,Flora,MS,39071-9678,32.4731,-90.2873,7692087300,Mississippi,Dollar General,2024-03-13
7150,1800 Macarthur Dr Ste A,Alexandria,LA,71301-3760,31.277326,-92.472307,3184165803,Louisiana,Dollar General,2024-03-13
11805,2314 Broadway Ave,Alexandria,LA,71302-4825,31.290601,-92.439145,3184165821,Louisiana,Dollar General,2024-03-13
21454,415 Willow Glen River Rd,Alexandria,LA,71302-5554,31.293431,-92.419901,3185454950,Louisiana,Dollar General,2024-03-13
13872,1616 Bringhurst Street,Alexandria,LA,71301-6207,31.302415,-92.450531,3184272722,Louisiana,Dollar General,2024-03-13
19827,2918 Old Marksville Hwy,Pineville,LA,71360,31.3196,-92.3845,3187672532,Louisiana,Dollar General,2024-03-13
4243,305 Macarthur Dr,Alexandria,LA,71303-3106,31.298832,-92.477493,3184272305,Louisiana,Dollar General,2024-03-13
13419,1106 Main Street,Pineville,LA,71360-6424,31.325948,-92.430252,3184272318,Louisiana,Dollar General,2024-03-13
2823,3001 Highway 28 E,Pineville,LA,71360-5718,31.334513,-92.40037,3185287400,Louisiana,Dollar General,2024-03-13
6611,7518a Coliseum Blvd,Alexandria,LA,71303-9752,31.296709,-92.52904,3185454463,Louisiana,Dollar General,2024-03-13
11719,2108 N Bolton Ave,Alexandria,LA,71303-4405,31.322133,-92.474792,3185454518,Louisiana,Dollar General,2024-03-13
7801,5420 Highway 28 E,Pineville,LA,71360-4756,31.351538,-92.342675,3184272306,Louisiana,Dollar General,2024-03-13
6643,3200 Monroe Highway 102,Pineville,LA,71360-4292,31.359915,-92.413243,3185454614,Louisiana,Dollar General,2024-03-13
2820,4828 Shreveport Hwy,Pineville,LA,71360-3835,31.3859,-92.4344,3184272310,Louisiana,Dollar General,2024-03-13
13090,500 St Clair Rd,Gardner,LA,71409-8810,31.271502,-92.725856,3185287030,Louisiana,Dollar General,2024-03-13
15797,6753 La Hwy 1 N,Boyce,LA,71409-9221,31.353653,-92.564638,3186120230,Louisiana,Dollar General,2024-03-13
2987,6124 Monroe Hwy,Ball,LA,71405-0949,31.4149,-92.4117,3185454014,Louisiana,Dollar General,2024-03-13
9541,120 Highway 3130,Pollock,LA,71467,31.4537,-92.4087,3185261970,Louisiana,Dollar General,2024-03-13
17303,21080 Us Hwy 167,Dry Prong,LA,71423-3481,31.4435,-92.4869,3183708081,Louisiana,Dollar General,2024-03-13
12553,99 Pacific Avenue,Boyce,LA,71409,31.384811,-92.666184,3186120282,Louisiana,Dollar General,2024-03-13
15954,1382 Pitkin Rd.,Leesville,LA,71446-8055,31.02868,-93.230054,3374045074,Louisiana,Dollar General,2024-03-13
23202,10795 Highway 71,Colfax,LA,71417,31.4665,-92.5928,3182331710,Louisiana,Dollar General,2024-03-13
17054,7220 Hwy 465,Simpson,LA,71474,31.2609,-93.0064,3374045901,Louisiana,Dollar General,2024-03-13
6459,617 Entrance Rd,Leesville,LA,71446-9421,31.059611,-93.260666,3374049497,Louisiana,Dollar General,2024-03-13
24139,797 Alexandria Hwy,Leesville,LA,71446,31.163,-93.1586,3374045189,Louisiana,Dollar General,2024-03-13
4032,1100 Boone St,Leesville,LA,71446-5234,31.120383,-93.27103,3374046450,Louisiana,Dollar General,2024-03-13
25486,105 Liberty Dr,Merryville,LA,70653,30.83972,-93.49086,3373403083,Louisiana,Dollar General,2024-03-13
2054,900 N 5th St Ste 14,Leesville,LA,71446-3530,31.151628,-93.264423,3374049250,Louisiana,Dollar General,2024-03-13
6385,507 7th St,Colfax,LA,71417-1407,31.519358,-92.708788,3183921316,Louisiana,Dollar General,2024-03-13
7743,11637 Highway 190 W,Merryville,LA,70653-3340,30.7566,-93.548,3373405275,Louisiana,Dollar General,2024-03-13
21733,11776 Highway 62 N,Orange,TX,77632-5500,30.204019,-93.871287,4095712510,Texas,Dollar General,2024-03-13
18839,11990 Fm 1442,Orange,TX,77630,30.1276,-93.8821,4097456998,Texas,Dollar General,2024-03-13
25308,13379 Hwy 62 N,Orange,TX,77632,30.22038,-93.8813,9362743013,Texas,Dollar General,2024-03-13
10551,3800 Main Ave,Groves,TX,77619-4644,29.9442,-93.9188,4092175573,Texas,Dollar General,2024-03-13
12697,1752 State Highway 12,Vidor,TX,77662,30.140654,-93.993362,4094225095,Texas,Dollar General,2024-03-13
828,370 Tx State Hwy 62,Buna,TX,77612-0609,30.438032,-93.9666,4095712563,Texas,Dollar General,2024-03-13
4934,3345 N Twin City Hwy,Port Arthur,TX,77642-2101,29.928799,-93.926161,4092175095,Texas,Dollar General,2024-03-13
13471,4080 Fm 105,Vidor,TX,77662,30.180296,-94.023428,4094225090,Texas,Dollar General,2024-03-13
24645,6215 N Main St,Vidor,TX,77662,30.2282,-94.0221,9122902115,Texas,Dollar General,2024-03-13
4640,1390 N Main St,Vidor,TX,77662-3727,30.1441,-94.0162,4094225010,Texas,Dollar General,2024-03-13
21752,320 S Main Street,Vidor,TX,77662-5743,30.122,-94.012,4094223078,Texas,Dollar General,2024-03-13
23691,1850 Port Neches Ave,Port Neches,TX,77651-2624,29.9908,-93.9676,4092370119,Texas,Dollar General,2024-03-13
22053,726 Magnolia Ave,Port Neches,TX,77651-5216,29.9771,-93.9571,4092370312,Texas,Dollar General,2024-03-13
3417,1011 Nederland Ave,Nederland,TX,77627-2832,29.976001,-93.986325,4092370034,Texas,Dollar General,2024-03-13
21777,21130 Us Highway 96 S,Kirbyville,TX,75956-3753,30.6345,-93.90222,4097497110,Texas,Dollar General,2024-03-13
833,312 N Margaret Ave,Kirbyville,TX,75956-1834,30.663471,-93.893097,4094208160,Texas,Dollar General,2024-03-13
2819,3303 Nederland Ave,Nederland,TX,77627-7239,29.959305,-94.003026,4093445350,Texas,Dollar General,2024-03-13
17092,600 Fm 105,Buna,TX,77612-3541,30.3505,-94.0769,4095714117,Texas,Dollar General,2024-03-13
12476,6655 W Port Arthur Rd,Port Arthur,TX,77640-1650,29.9121,-94.016484,4095712808,Texas,Dollar General,2024-03-13
11717,2210 Gulf St,Beaumont,TX,77703-5204,30.099187,-94.111788,4092346405,Texas,Dollar General,2024-03-13
12550,3710 Highland Ave,Beaumont,TX,77705-3835,30.050018,-94.086378,4092346380,Texas,Dollar General,2024-03-13
837,618 W Court St,Newton,TX,75966-0080,30.8474,-93.7681,4094207933,Texas,Dollar General,2024-03-13
14854,2730 Lucas E Drive,Beaumont,TX,77703-1044,30.126253,-94.127591,4092346340,Texas,Dollar General,2024-03-13
11561,10 N 11th St,Beaumont,TX,77702-2211,30.077393,-94.128797,4092346310,Texas,Dollar General,2024-03-13
10829,4050 Fannett Rd,Beaumont,TX,77705-2704,30.0457,-94.1286,4092038725,Texas,Dollar General,2024-03-13
10913,5468 College St,Beaumont,TX,77707-3634,30.068561,-94.153536,4092346151,Texas,Dollar General,2024-03-13
19792,8800 Fm 365 Rd,Beaumont,TX,77705,29.9137,-94.1014,4092037015,Texas,Dollar General,2024-03-13
15810,1611 Fm 3513,Lumberton,TX,77657-5929,30.22335,-94.19147,4092038306,Texas,Dollar General,2024-03-13
23412,7185 Tram Rd,Beaumont,TX,77713-9652,30.1709,-94.1884,4092570270,Texas,Dollar General,2024-03-13
839,955 Highway 327 E,Silsbee,TX,77656-5923,30.340975,-94.170895,4093730155,Texas,Dollar General,2024-03-13
11472,2602 Dowlen Rd,Beaumont,TX,77706-2543,30.104,-94.1683,4092349432,Texas,Dollar General,2024-03-13
22419,5595 Fannett Rd,Beaumont,TX,77705,30.03056,-94.15452,4092418144,Texas,Dollar General,2024-03-13
4639,319 N Main St,Lumberton,TX,77657-7348,30.2583,-94.1993,4092414190,Texas,Dollar General,2024-03-13
20274,2170 S Major Dr,Beaumont,TX,77707-4727,30.0556,-94.1901,4092414540,Texas,Dollar General,2024-03-13
9712,8455 Phelan Rd,Beaumont,TX,77706-5616,30.0762,-94.1895,4092341718,Texas,Dollar General,2024-03-13
6628,7335 Highway 105,Beaumont,TX,77713-4525,30.132439,-94.188764,4092347694,Texas,Dollar General,2024-03-13
13475,2771 Fm 92,Silsbee,TX,77656-8280,30.393976,-94.176936,4093730530,Texas,Dollar General,2024-03-13
12689,463 N Lhs Dr,Lumberton,TX,77657-8646,30.274839,-94.228754,4092347942,Texas,Dollar General,2024-03-13
16474,9293 Fm 418,Silsbee,TX,77656,30.38642,-94.21674,4093730598,Texas,Dollar General,2024-03-13
14514,20750 Fm 92 S,Fred,TX,77616-9496,30.572324,-94.17661,4093730141,Texas,Dollar General,2024-03-13
16030,13462 Fm 105,Beaumont,TX,77713,30.13422,-94.26824,4092346360,Texas,Dollar General,2024-03-13
19901,16657 Nolan Trace,Leesville,LA,71446,31.1541,-93.3267,3374045947,Louisiana,Dollar General,2024-03-13
21751,19797 Fm 365 Rd,Beaumont,TX,77705-8781,29.928,-94.257,4092348859,Texas,Dollar General,2024-03-13
2783,1015 N Pine,Kountze,TX,77625-1937,30.382471,-94.318563,4092099770,Texas,Dollar General,2024-03-13
25489,1510 N Wheeler St,Jasper,TX,75951,30.93407,-93.99665,4302594060,Texas,Dollar General,2024-03-13
832,310 S Wheeler St,Jasper,TX,75951-4536,30.918584,-93.996012,4092310073,Texas,Dollar General,2024-03-13
15022,285 Us Hwy 90 W,China,TX,77613,30.047,-94.3384,4092400805,Texas,Dollar General,2024-03-13
22387,10596 Highway 111,Anacoco,LA,71403-2309,31.1927,-93.4982,3374049516,Louisiana,Dollar General,2024-03-13
19611,25020 Highway 124,Hamshire,TX,77622,29.8591,-94.3118,3614592172,Texas,Dollar General,2024-03-13
10238,4650 Main St,Anacoco,LA,71403-0255,31.253992,-93.342418,3374045140,Louisiana,Dollar General,2024-03-13
7245,575 Highway 105 W,Sour Lake,TX,77659-8797,30.1402,-94.4111,4092870230,Texas,Dollar General,2024-03-13
17692,13776 Hwy 69 N,Village Mills,TX,77663,30.5066,-94.3991,4098952616,Texas,Dollar General,2024-03-13
17080,12150 Us Highway 190 E,Woodville,TX,75979,30.8496,-94.2305,4092839071,Texas,Dollar General,2024-03-13
10926,11491 Us Highway 69 S,Warren,TX,77664-8845,30.616039,-94.408202,4092839160,Texas,Dollar General,2024-03-13
2220,1551 Sh 124,Winnie,TX,77665-0380,29.8087,-94.3833,4092036772,Texas,Dollar General,2024-03-13
14420,3535 Recreational Rd. 255 W,Brookeland,TX,75931-6420,31.0631,-94.0381,4094207965,Texas,Dollar General,2024-03-13
20724,6520 Us Highway 69 S,Woodville,TX,75979,30.681428,-94.392778,4092839168,Texas,Dollar General,2024-03-13
13922,530 Hammond Street,Hornbeck,LA,71439,31.329109,-93.401141,3185656380,Louisiana,Dollar General,2024-03-13
23339,15235 Us Highway 96 N,Brookeland,TX,75931-5476,31.13983,-93.9885,4092313016,Texas,Dollar General,2024-03-13
20547,12955 State Highway 63 W,Jasper,TX,75951,31.0287,-94.171534,4092310601,Texas,Dollar General,2024-03-13
509,201 N Charlton St,Woodville,TX,75979-4803,30.776826,-94.416808,4092839155,Texas,Dollar General,2024-03-13
18041,42685 Hwy 105,Batson,TX,77519,30.249,-94.6051,9362620909,Texas,Dollar General,2024-03-13
21629,44840 Highway 191,Many,LA,71449,31.3897,-93.5932,3184313602,Louisiana,Dollar General,2024-03-13
8680,101 Us Highway 96 N,Pineland,TX,75968-4000,31.2496,-93.9858,4092191504,Texas,Dollar General,2024-03-13
4757,635 Sabine St,Hemphill,TX,75948-9696,31.3482,-93.8394,4092191027,Texas,Dollar General,2024-03-13
12612,531 N Nolan Trace,Florien,LA,71429-2554,31.450108,-93.457035,3184791846,Louisiana,Dollar General,2024-03-13
17867,13695 Us Hwy 90 E,Liberty,TX,77575,30.0419,-94.6712,9362563208,Texas,Dollar General,2024-03-13
23744,25949 Hwy I-10,Hankamer,TX,77560,29.84068,-94.64541,4092348373,Texas,Dollar General,2024-03-13
12798,12204 Texas Hwy,Many,LA,71449-5607,31.495505,-93.659495,3184313523,Louisiana,Dollar General,2024-03-13
22362,8134 Fm 563 Rd,Liberty,TX,77575-7008,29.94021,-94.70742,9363918903,Texas,Dollar General,2024-03-13
20847,138 Highway 105 E,Liberty,TX,77575-6484,30.246747,-94.739377,9362563802,Texas,Dollar General,2024-03-13
12225,11111 Highway 146 N,Hardin,TX,77561,30.15942,-94.739937,9362986300,Texas,Dollar General,2024-03-13
23421,177 Clubhouse Dr,Hemphill,TX,75948-3146,31.4619,-93.7544,4097877320,Texas,Dollar General,2024-03-13
825,1106 Miller,Anahuac,TX,77514-1017,29.772826,-94.674303,2104794022,Texas,Dollar General,2024-03-13
11932,520 Highway 171,Many,LA,71449-3114,31.566031,-93.48941,3184313513,Louisiana,Dollar General,2024-03-13
20793,30649 Highway 146 N,Cleveland,TX,77327,30.439505,-94.765985,3464148010,Texas,Dollar General,2024-03-13
1653,2337 N Main St Ste A,Liberty,TX,77575-3901,30.0742,-94.7833,9362563517,Texas,Dollar General,2024-03-13
10131,231 State Highway 147,Zavalla,TX,75980-3458,31.157611,-94.415918,3463277559,Texas,Dollar General,2024-03-13
25636,116 Pichetto Trail,Livingston,TX,77351,30.6978,-94.754,3462506030,Texas,Dollar General,2024-03-13
