store_number,store_type,store_name,timezone,latitude,longitude,street,city,state,zip,phone,state_name
1057,R,Concord Village,-6,35.997144,-86.691837,10638 Concord Rd,Brentwood,TN,37027-8811,6159418871,Tennessee
142,R,Cool Springs,-6,35.963476,-86.802164,8105 Moores Ln,Brentwood,TN,37027-8020,6152219880,Tennessee
1695,R,South Dade Plaza,-5,25.597009,-80.35116,18485 S Dixie Hwy,Cutler Bay,FL,33157,3052359684,Florida
478,R,Allapattah & US 1,-5,25.574113,-80.37304,20711 S Dixie Hwy,Miami,FL,33189-2215,3052563140,Florida
160,R,Harpeth Village,-6,35.964567,-86.883006,2020 Fieldstone Pkwy,Franklin,TN,37069-4337,6155991825,Tennessee
328,R,Old Cutler Twn Ctr,-5,25.577007,-80.336635,20425 Old Cutler Rd,Cutler Bay,FL,33189-1833,3052352214,Florida
1465,R,Cutler Bay,-5,25.572693,-80.342577,20951 Old Cutler Rd,Cutler Bay,FL,33189-2469,3052568305,Florida
1235,R,Mt View Mktplc,-6,36.053451,-86.614913,3532 Murfreesboro Pike,Antioch,TN,37013-2210,6155018250,Tennessee
1247,R,Silver Palm,-5,25.550363,-80.37356,23300 SW 112th Ave,Homestead,FL,33032-7173,3052574090,Florida
510,R,Homestead Town Sq,-5,25.478312,-80.462588,891 N Homestead Blvd,Homestead,FL,33030-5024,3052421500,Florida
1029,R,Waterstone Plaza,-5,25.498278,-80.414578,3060 NE 41st Ter,Homestead,FL,33033-6619,3052420954,Florida
1116,R,Nippers Corner,-6,36.04101,-86.741434,15544 Old Hickory Blvd,Nashville,TN,37211-7329,6153314912,Tennessee
1136,R,Oasis Plaza,-5,25.475247,-80.434146,2950 NE 8th St,Homestead,FL,33033-5694,3052422679,Florida
1021,R,Maryland Farms,-6,36.0369,-86.798807,101 Creekside Xing,Brentwood,TN,37027-1062,6155071505,Tennessee
1229,R,Valencia Center,-5,25.447067,-80.459885,1220 E Palm Dr,Homestead,FL,33035,7865726695,Florida
1631,R,Ocean Isle Beach,-5,33.904042,-78.438688,1560 Market Place Blvd,Ocean Isle Beach,NC,28469,9103932059,North Carolina
1268,R,Providence Commons,-6,36.161266,-86.512555,665 S Mount Juliet Rd,Mount Juliet,TN,37122-6483,6157730250,Tennessee
1801,R,Hickory Ridge,-6,36.192682,-86.410099,445 Hwy 109 N,Lebanon,TN,37090,6154434349,Tennessee
1360,R,Bowie Commons,-6,35.973493,-87.131143,7014 City Center Way,Fairview,TN,37062-6004,6157993474,Tennessee
1175,R,Lebanon Center,-6,36.223503,-86.345206,1703 W Main St,Lebanon,TN,37087-3193,6154442581,Tennessee
1133,R,Harpeth Village,-6,36.047161,-86.952267,8028 Highway 100,Nashville,TN,37221-4212,6156732347,Tennessee
1665,R,Melrose,-6,36.128822,-86.778558,2223 8th Ave S,Nashville,TN,37204,6152799470,Tennessee
123,R,Bellevue Center,-6,36.078419,-86.945487,7604 Highway 70 S,Nashville,TN,37221-1852,6156461870,Tennessee
1539,R,North Pointe S/C,-5,35.818302,-80.878412,134 Venture Ln,Statesville,NC,28625,7048784073,North Carolina
1633,R,Markets West Franklin,-5,36.313085,-82.389061,509 N State of Franklin Rd Ste 20,Johnson City,TN,37604,4239261260,Tennessee
1426,R,The Crossings,-6,36.170834,-86.683871,2324 Lebanon Pike,Nashville,TN,37214-2411,6158842665,Tennessee
1211,R,Belle Meade,-6,36.126787,-86.84753,4324 Harding Pike,Nashville,TN,37205-2202,6152792038,Tennessee
1220,R,Mt Juliet Village,-6,36.233016,-86.514393,11207 Lebanon Rd,Mount Juliet,TN,37122-5545,6157584200,Tennessee
182,R,Oakwood Commons,-6,36.217187,-86.593366,4670 Lebanon Pike,Hermitage,TN,37076-1314,6158740898,Tennessee
1680,R,Capitol View,-6,36.163312,-86.789734,1010 Dr Martin L King Jr Blvd,Nashville,TN,37203,6152596072,Tennessee
1298,R,Nashville West,-6,36.140236,-86.882974,6614 Charlotte Pike,Nashville,TN,37209-4202,6153521055,Tennessee
1732,R,Hill Center,-6,36.189802,-86.744902,1111 Gallatin Ave,Nashville,TN,37206,6152267100,Tennessee
1548,R,Three Creeks,-5,36.199211,-81.661396,1620 Blowing Rock Rd,Boone,NC,28607,8282638126,North Carolina
119,R,Indian Lake Mktpl,-6,36.310327,-86.605251,110 Indian Lake Blvd,Hendersonville,TN,37075-6206,6152641350,Tennessee
1739,R,Shops at Windsong,-6,36.364582,-86.442206,211 Maharris Dr,Gallatin,TN,37066,6159899989,Tennessee
1033,R,Greensboro Village,-6,36.359602,-86.495686,1483 Nashville Pike,Gallatin,TN,37066-7144,6154516285,Tennessee
1141,R,Caldwell Square,-6,36.3315,-86.699175,460 Long Hollow Pike,Goodlettsville,TN,37072-3480,6158517180,Tennessee
1780,R,Newman's Crossing,-6,36.382327,-86.548914,1931 Long Hollow Pike,Gallatin,TN,37066-8591,6152307647,Tennessee
1703,R,Oak Island Mktpl,-5,33.911432,-78.112784,5003 E Oak Island Dr,Oak Island,NC,28465,9102786785,North Carolina
500,R,Searstown S/C,-5,24.569493,-81.763841,3316 N Roosevelt Blvd,Key West,FL,33040-4115,3052962225,Florida
1445,R,Key Plaza,-5,24.566024,-81.770475,1112 Key Plaza,Key West,FL,33040-4076,3052958045,Florida
1813,R,Tradewinds Plaza,-5,25.11259,-80.42111,101499 Overseas Hwy,Key Largo,FL,33037-4553,3054349446,Florida
2020,R,White House Shops,-6,36.46734,-86.663986,453 Hwy 76,White House,TN,37188,,Tennessee
1495,R,Islamorada,-5,24.933934,-80.617686,83268 Overseas Hwy,Islamorada,FL,33036,3056644890,Florida
575,R,Marathon,-5,24.714636,-81.076187,5407 Overseas Hwy,Marathon,FL,33050-2710,3052892920,Florida
1575,R,Tallywood S/C,-5,35.046922,-78.931458,3114 Raeford Rd,Fayetteville,NC,28303,9103210114,North Carolina
1574,R,Peace Haven Vlg,-5,36.040193,-80.389125,3150 Gammon Ln,Clemmons,NC,27012,3367662069,North Carolina
1677,R,Publix Comm/Fed Pt,-5,34.043991,-77.895185,1018 Lake Park Blvd N Ste 107,Carolina Beach,NC,28428,9104588615,North Carolina
1858,R,West Edge,-5,36.120498,-80.369281,5525 Robin Lark Cir,Winston-Salem,NC,27106-9906,3368156007,North Carolina
1516,R,Pine Valley,-5,34.180666,-77.893244,716 Bragg Dr,Wilmington,NC,28412,9103132201,North Carolina
1475,R,Miller Street,-5,36.094845,-80.275753,34 Miller St,Winston-Salem,NC,27104-4212,3367243707,North Carolina
1648,R,Sango Square,-6,36.522659,-87.234413,920 Hwy 76,Clarksville,TN,37043,9313582257,Tennessee
1582,R,Westchester Square,-5,35.981408,-80.024866,2005 N Main St Ste 101,High Point,NC,27262,3369058610,North Carolina
1392,R,Madison Street,-6,36.51563,-87.313204,1771 Madison St,Clarksville,TN,37043-4990,9315517031,Tennessee
1658,R,Grandover Village,-5,36.000056,-79.906037,6029 W Gate City Blvd,Greensboro,NC,27407,3368942591,North Carolina
1802,R,Walker Farms,-6,36.577137,-87.315432,2300 Trenton Rd,Clarksville,TN,37040,9315535067,Tennessee
1580,R,Ogden Market Place,-5,34.271003,-77.819542,7144 Market St,Wilmington,NC,28411,9106813555,North Carolina
1425,R,Peachers Mill,-6,36.625175,-87.372629,1490 Tiny Town Rd,Clarksville,TN,37042-7201,9315032551,Tennessee
1706,R,Church Street,-5,36.080652,-79.483214,2750 S Church St,Burlington,NC,27215,3365861873,North Carolina
1619,R,Arboretum/Surf City,-5,34.451759,-77.564615,2765 NC Hwy 210 E,Hampstead,NC,28443,9103291000,North Carolina
1544,R,Publix Pointe,-5,35.737526,-78.893415,1441 Kelly Rd,Apex,NC,27502,9193036200,North Carolina
1520,R,Millpond Village,-5,35.705008,-78.796997,3480 Kildaire Farm Rd,Cary,NC,27518-1541,9193034024,North Carolina
1552,R,Amberly Place,-5,35.825208,-78.903217,425 Emissary Dr,Cary,NC,27519,9193887201,North Carolina
1466,R,Bradford Plaza,-5,35.793248,-78.844806,1020 Bradford Plaza Way,Cary,NC,27519,9194602082,North Carolina
1652,R,Peace Street,-5,35.788368,-78.644459,417 W Peace St Ste 100,Raleigh,NC,27603,9197555444,North Carolina
1817,R,Ellis Crossing,-5,35.9408,-78.8543,1065 Yunus Rd,Durham,NC,27703-7200,9195980245,North Carolina
1551,R,Leesville Market Place,-5,35.905688,-78.727249,9640 Leesville Rd,Raleigh,NC,27613,9198483480,North Carolina
1727,R,Flowers Crossroads,-5,35.652177,-78.351943,24 Publix Dr,Clayton,NC,27527,9195502812,North Carolina
1660,R,Gateway Marketplace,-5,34.796039,-77.408247,2001 Marlin Dr Unit 100,Jacksonville,NC,28546,9103530433,North Carolina
1744,R,Wendell Falls,-5,35.776609,-78.435063,2257 Wendell Falls Pkwy,Wendell,NC,27591,9193657055,North Carolina
1855,R,Wallbrook,-5,35.906537,-78.480101,821 S Main Street,Rolesville,NC,27571-8800,,North Carolina
1514,R,Heritage Village,-5,35.945905,-78.507943,1030 Forestville Rd,Wake Forest,NC,27587,9195566671,North Carolina
1623,R,Egret Landing,-5,34.662311,-77.051688,8800 Crew Drive,Emerald Isle,NC,28594,2523542104,North Carolina
1533,R,River Place,-5,35.100267,-77.100508,2004 S Glenburnie Rd,New Bern,NC,28562-5227,2526341646,North Carolina
2051,R,Citation Point,-5,38.095635,-84.512523,1952 Stockton Way,Lexington,KY,40511-2412,,Kentucky
1569,R,Greenville Square,-5,35.588303,-77.370126,705 Greenville Blvd SE,Greenville,NC,27858,2527564682,North Carolina
1846,R,Terra Crossing,-5,38.272571,-85.498393,2500 Terra Crossing Blvd,Louisville,KY,40245-5374,5028857662,Kentucky
2052,R,Triple Crown,-5,38.913415,-84.636502,430 Richwood Rd,Walton,KY,41094,,Kentucky
1643,R,Cosby Village,-5,37.401539,-77.708731,7200 Cosby Village Rd,Chesterfield,VA,23832,8046396525,Virginia
1592,R,Harbour Pointe Plz,-5,37.410348,-77.656127,13700 Hull Street Rd,Midlothian,VA,23112-2000,8047391160,Virginia
1594,R,Colonial Square,-5,37.268885,-77.410468,3007 Boulevard,Colonial Heights,VA,23834-2445,8045204520,Virginia
1694,R,Charter Colony,-5,37.505069,-77.658971,200 Charter Colony Pkwy,Midlothian,VA,23114,8043783222,Virginia
1679,R,Huguenot Village,-5,37.519873,-77.612815,2015 Huguenot Rd,North Chesterfield,VA,23235,8043303704,Virginia
1883,R,Publix at Planters Station,-5,36.786213,-76.590721,3189 Godwin Blvd,Suffolk,VA,23434-8694,7579426032,Virginia
1636,R,Stratford Hills,-5,37.534405,-77.524564,7045 Forest Hill Ave,Richmond,VA,23225,8043234110,Virginia
1590,R,John Rolfe Commons,-5,37.622541,-77.624026,2250 John Rolfe Pkwy,Henrico,VA,23233-6913,8043604920,Virginia
1588,R,Carytown Exchange,-5,37.5569,-77.488063,3535 Ellwood Ave,Richmond,VA,23221,8042536372,Virginia
1593,R,The Village Center,-5,37.590977,-77.532723,7035 Three Chopt Rd,Richmond,VA,23226,8042881070,Virginia
1587,R,Short Pump Cr,-5,37.648953,-77.615845,3460 Pump Rd,Henrico,VA,23233-1111,8043646314,Virginia
1595,R,Westpark Center,-5,37.640016,-77.563247,9645 W Broad St,Glen Allen,VA,23060-4116,8049656303,Virginia
1615,R,First Flight Sq,-5,36.027336,-75.671134,1530 N Croatan Hwy,Kill Devil Hills,NC,27948,2522555006,North Carolina
1596,R,White Oak Village,-5,37.525627,-77.351833,4591 S Laburnum Ave,Richmond,VA,23231-2421,8042261915,Virginia
1566,R,Nuckols Place,-5,37.683972,-77.586556,5400 Wyndham Forest Dr,Glen Allen,VA,23059,8045275334,Virginia
1589,R,Crossridge,-5,37.656944,-77.525855,10250 Staples Mill Rd,Glen Allen,VA,23060-3064,8047552360,Virginia
2025,R,Bartlett Station,-5,36.941,-76.5367,22449 Spadea Way,Carrollton,VA,23314,,Virginia
1591,R,Virginia Center,-5,37.675134,-77.463099,10150 Brook Rd,Glen Allen,VA,23059-6514,8042628190,Virginia
1626,R,Brandy Creek Comm,-5,37.610899,-77.335779,6603 Mechanicsville Tpke,Mechanicsville,VA,23111,8045693902,Virginia
1635,R,Monticello Mktplace,-5,37.272481,-76.758388,4660 Monticello Ave,Williamsburg,VA,23188,7575645902,Virginia
2030,R,Hickman Place,-5,36.764581,-76.012893,2200 General Booth Blvd,Virginia Beach,VA,23454,,Virginia
1632,R,Cosner's Corner,-5,38.219113,-77.50658,9601 Patriot Hwy,Fredericksburg,VA,22407,5408986801,Virginia
1720,R,Embrey Mill,-5,38.425997,-77.434023,1640 Publix Way,Stafford,VA,22554,5402889280,Virginia
