store_number,store_name,street,city,state,zip,latitude,longitude,state_name,brand,updated
740,14TH STREET,4711 14th St W,Bradenton,FL,34207-2002,27.457322,-82.574918,Florida,McDonald's,2024-03-31
11282,ONECO,5299 33rd St E,Bradenton,FL,34203-4330,27.447679,-82.521215,Florida,McDonald's,2024-03-31
31406,NORTHWESTERN HWY,28670 Northwestern Hwy,Southfield,MI,48034,42.499131,-83.30366,Michigan,McDonald's,2024-03-31
33522,SOUTHFIELD - SOU,30161 Southfield Rd,Southfield,MI,48076,42.511042,-83.223862,Michigan,McDonald's,2024-03-31
11481,ROYAL OAK/WOODWA,30807 Woodward Ave,Royal Oak,MI,48073-6932,42.515656,-83.184921,Michigan,McDonald's,2024-03-31
2291,ROYAL OAK-COOLDG,2829 W 14 Mile Rd,Royal Oak,MI,48073-1767,42.532097,-83.180445,Michigan,McDonald's,2024-03-31
7333,ROYL OAK-ROCHSTR,3300 Rochester Road,Royal Oak,MI,48073-2811,42.519577,-83.138802,Michigan,McDonald's,2024-03-31
15872,14 & ORCHARD,31325 Orchard Lake Rd,Farmington Hills,MI,48334,42.527325,-83.360718,Michigan,McDonald's,2024-03-31
25148,LEDGEVIEW,1373 S Broadway,De Pere,WI,54115,44.428873,-88.055788,Wisconsin,McDonald's,2024-03-31
4691,DEPERE,1022 Main Ave,De Pere,WI,54115-1308,44.452188,-88.086754,Wisconsin,McDonald's,2024-03-31
2828,ASHWAUBENON,2340 S Oneida St,Green Bay,WI,54304-5231,44.488132,-88.066837,Wisconsin,McDonald's,2024-03-31
14085,BELLEVUE,2421 Monroe Rd,De Pere,WI,54115-9217,44.456787,-87.990613,Wisconsin,McDonald's,2024-03-31
25239,GREENBAY/AIRPORT,2600 S Packerland Dr,Green Bay,WI,54313,44.49247,-88.106957,Wisconsin,McDonald's,2024-03-31
6481,ALLOUEZ,1903 S Webster Ave,Green Bay,WI,54301-2255,44.486037,-88.020084,Wisconsin,McDonald's,2024-03-31
27332,GREEN BAY EAST S,2721 Manitowoc Road,Green Bay,WI,54311,44.465661,-87.946825,Wisconsin,McDonald's,2024-03-31
10796,PACKERLAND,2625 W Mason St,Green Bay,WI,54303-4964,44.523298,-88.100688,Wisconsin,McDonald's,2024-03-31
6821,EAST TOWN,2340 E Mason St,Green Bay,WI,54302-3746,44.487053,-87.965894,Wisconsin,McDonald's,2024-03-31
830,GREEN BAY MAIN,1609 S Main St,Green Bay,WI,54302-2626,44.505019,-87.984672,Wisconsin,McDonald's,2024-03-31
91,GR. BAY SHAWANO,1587 Shawano Ave,Green Bay,WI,54303-3218,44.529595,-88.060622,Wisconsin,McDonald's,2024-03-31
14084,RADISSON ST,1125 Radisson St,Green Bay,WI,54302-1647,44.525433,-87.991296,Wisconsin,McDonald's,2024-03-31
39266,DENTON  HW,735 Fort Worth Dr,Denton,TX,76205,33.196926,-97.138726,Texas,McDonald's,2024-03-31
2259,DENTON-UNIVERTY,306 W University Dr,Denton,TX,76201-1840,33.23126,-97.135038,Texas,McDonald's,2024-03-31
18781,DENTON/W.UNIVERS,2930 W University,Denton,TX,76207,33.230512,-97.172379,Texas,McDonald's,2024-03-31
40848,288 & E. SHERMAN,3981 N Loop 288,Denton,TX,76208,33.256681,-97.109396,Texas,McDonald's,2024-03-31
3036,MONTGMY-SOUTHERN,935 W Southern Blvd,Montgomery,AL,36105,32.325703,-86.328119,Alabama,McDonald's,2024-03-31
25411,FAIRVIEW AVE,700 W Fairview Ave,Montgomery,AL,36105,32.352007,-86.318726,Alabama,McDonald's,2024-03-31
30518,HOPE HULL,40 Wasden Rd,Hope Hull,AL,36043,32.270503,-86.357269,Alabama,McDonald's,2024-03-31
10151,MAXWELL AFB,3450 Day Street,Montgomery,AL,36108-2118,32.369529,-86.345038,Alabama,McDonald's,2024-03-31
18452,VANCOUVER,2110 E 4th Plain Blvd,Vancouver,WA,98661,45.638879,-122.648459,Washington,McDonald's,2024-03-31
1582,VANCOUVER-HWY99,7010 Hwy 99,Vancouver,WA,98665,45.673791,-122.663405,Washington,McDonald's,2024-03-31
18284,VANCOUVER,710 Ne 98th Cir,Vancouver,WA,98665,45.692794,-122.663851,Washington,McDonald's,2024-03-31
14050,VANCOUVER I5/205,13002 Ne Hwy 99,Vancouver,WA,98664,45.715311,-122.652405,Washington,McDonald's,2024-03-31
1387,FLORENCE-W PALM,2016 W Palmetto,Florence,SC,29501,34.186935,-79.808649,South Carolina,McDonald's,2024-03-31
7291,FLORNCE-US HY 52,1908 W Lucas St,Florence,SC,29501,34.227644,-79.798438,South Carolina,McDonald's,2024-03-31
32052,"FLORENCE, SC CEL",1389 Celebration Blvd,Florence,SC,29501,34.165712,-79.827998,South Carolina,McDonald's,2024-03-31
19591,FLOR-3805 W PALM,3805 W Palmetto St,Florence,SC,29501,34.157559,-79.868465,South Carolina,McDonald's,2024-03-31
11799,FLORENCE I,1540 S Irby St,Florence,SC,29505,34.164767,-79.764314,South Carolina,McDonald's,2024-03-31
20391,DARLINGTON,1501 S Main St,Darlington,SC,29532,34.282049,-79.855905,South Carolina,McDonald's,2024-03-31
26825,FLORENCE 327,2961 Williston Rd,Florence,SC,29506,34.265771,-79.703034,South Carolina,McDonald's,2024-03-31
37425,FLORENCE SC (MAR,4735 E Palmetto Street,Florence,SC,29506,34.196656,-79.655653,South Carolina,McDonald's,2024-03-31
13095,LYNDEN,8106 Guide Meridian Rd,Lynden,WA,98264,48.936191,-122.484858,Washington,McDonald's,2024-03-31
21605,HOTSPRG-CENTRL43,4395 Central Ave,Hot Springs,AR,71913,34.451791,-93.073727,Arkansas,McDonald's,2024-03-31
3963,HOT SPRGS-ALBERT,1214 Albert Pike Hwy,Hot Springs,AR,71901,34.493622,-93.082414,Arkansas,McDonald's,2024-03-31
2769,HOTSPRG-CENTRL32,3229 Central Ave,Hot Springs,AR,71901,34.47717,-93.059372,Arkansas,McDonald's,2024-03-31
32165,"HOT SPRINGS, AR",1713 Airport Road,Hot Springs,AR,71913,34.4652,-93.143729,Arkansas,McDonald's,2024-03-31
26633,HOTSPRGS-270/277,3101 Albert Pike Rd,Hot Springs,AR,71913,34.502945,-93.126266,Arkansas,McDonald's,2024-03-31
27964,HTSPRNGS-MALVERN,200 E Grand Avenue,Hot Springs,AR,71901,34.503649,-93.046972,Arkansas,McDonald's,2024-03-31
34093,HOT SPRINGS LAKE,2975 Malvern Ave,Hot Springs,AR,71901,34.472479,-92.991284,Arkansas,McDonald's,2024-03-31
25570,CEDAR KNOLLS,35 MORRIS COUNTY MALL (Cedar Knolls PLZ),Cedar Knolls,NJ,07927,40.808561,-74.458365,New Jersey,McDonald's,2024-03-31
2081,RANDOLPH-SALEM,130 Rt 10,Randolph,NJ,07801,40.873722,-74.534988,New Jersey,McDonald's,2024-03-31
13085,PARSIPPANY,3111 Rt 46 E,Parsippany,NJ,07054,40.871025,-74.423294,New Jersey,McDonald's,2024-03-31
2598,ROCKAWAY-RT 46,201 Rt 46,Rockaway,NJ,07866,40.891361,-74.513977,New Jersey,McDonald's,2024-03-31
19994,ROXBURY,249 Rt 10 E,Succasunna,NJ,07876,40.870823,-74.644699,New Jersey,McDonald's,2024-03-31
19088,APPLE/MILIRON,3586 E Apple Ave,Muskegon,MI,49442,43.234847,-86.155566,Michigan,McDonald's,2024-03-31
309,MUSKEGON-APPLE,1491 Apple Ave,Muskegon,MI,49442-3748,43.233888,-86.20696,Michigan,McDonald's,2024-03-31
13977,US 31 & SHERMAN,1779 E Sherman Blvd,Muskegon,MI,49444,43.204801,-86.200196,Michigan,McDonald's,2024-03-31
16073,M-120,2237 Holton Road,Muskegon,MI,49445,43.295894,-86.203155,Michigan,McDonald's,2024-03-31
5057,NORTH MUSKEGON,190 Whitehall,North Muskegon,MI,49445,43.267021,-86.249392,Michigan,McDonald's,2024-03-31
25545,MUSKEGON/STERNBE,1696 Sternberg Road,Muskegon,MI,49444,43.154695,-86.203377,Michigan,McDonald's,2024-03-31
35513,MUSKEGON,730 West Norton Avenue,Norton Shores,MI,49441,43.191245,-86.261854,Michigan,McDonald's,2024-03-31
24068,"AIRLINE RD, FRUI",6564 Airline Rd,Fruitport,MI,49415,43.132886,-86.154562,Michigan,McDonald's,2024-03-31
158,MUSKEGON-SHERMAN,1831 Sherman Blvd West,Muskegon,MI,49441-3428,43.205295,-86.289701,Michigan,McDonald's,2024-03-31
1824,PITTSFLD-HOUSATN,445 W Housatonic St,Pittsfield,MA,01201,42.442632,-73.274932,Massachusetts,McDonald's,2024-03-31
12045,PITTSFLD/CHESHIR,61 Cheshire Road,Pittsfield,MA,01201,42.46852,-73.203972,Massachusetts,McDonald's,2024-03-31
10605,JACKSON/MICHIGAN,3310 E Michigan Ave,Jackson,MI,49202-3854,42.257328,-84.359962,Michigan,McDonald's,2024-03-31
26478,"MICHIGAN CENTER,",3536 Page Avenue,Jackson,MI,49203,42.24013,-84.352787,Michigan,McDonald's,2024-03-31
6361,JACKSON-N.WEST,1105 N West Ave,Jackson,MI,49202-2046,42.262908,-84.422858,Michigan,McDonald's,2024-03-31
169,JACKSON-PROSPECT,407 W Prospect,Jackson,MI,49203-4008,42.226937,-84.415859,Michigan,McDonald's,2024-03-31
11684,JACKSON/W. MICHI,1909 W Michigan,Jackson,MI,49202-4008,42.24718,-84.436994,Michigan,McDonald's,2024-03-31
8114,LANSING/PARNELL,3425 Lansing Ave,Jackson,MI,49201,42.292086,-84.412994,Michigan,McDonald's,2024-03-31
3726,JACKSON-AIRPORT,2601 Airport Rd,Jackson,MI,49202-1237,42.272442,-84.452233,Michigan,McDonald's,2024-03-31
11753,JCKSON ANN ARBOR,6011 Ann Arbor Rd,Jackson,MI,49201-8884,42.276758,-84.311298,Michigan,McDonald's,2024-03-31
17170,SPRING ARBOR,121 E Main St,Spring Arbor,MI,49283,42.205225,-84.552244,Michigan,McDonald's,2024-03-31
3654,LAFAYETTE-JOHNSN,4555 Johnston St,Lafayette,LA,70503,30.189081,-92.062721,Louisiana,McDonald's,2024-03-31
11091,LAFAYETTE/AMBASS,812 Ambassador Caffery Parkway,Lafayette,LA,70506,30.231387,-92.063088,Louisiana,McDonald's,2024-03-31
17849,LAFAYETTE,6801 Johnston Street,Lafayette,LA,70503,30.150045,-92.093704,Louisiana,McDonald's,2024-03-31
13009,"LAFAYETTE, LA",2515 Kaliste Saloom,Lafayette,LA,70508,30.157009,-92.047177,Louisiana,McDonald's,2024-03-31
31765,I-10 @ LA 93,700 I-10 South Frontage Road,Scott,LA,70583,30.244396,-92.106142,Louisiana,McDonald's,2024-03-31
10280,LAFAYETTE/U.S.L.,1522 Johnston St,Lafayette,LA,70503,30.214087,-92.022652,Louisiana,McDonald's,2024-03-31
20002,LAFAYETTE LAURYA,1737 N University Ave,Lafayette,LA,70507,30.253879,-92.038408,Louisiana,McDonald's,2024-03-31
25223,PINHOOK & VEROT,2600 W Pinhook,Lafayette,LA,70508,30.177705,-92.003388,Louisiana,McDonald's,2024-03-31
2115,LAFAYETTE-FRNTGN,1430 Ne Evangeline Thwy,Lafayette,LA,70501,30.243538,-92.010954,Louisiana,McDonald's,2024-03-31
33879,YOUNGSVILLE,2814 E Milton Ave,Youngsville,LA,70592-5349,30.10884,-92.016937,Louisiana,McDonald's,2024-03-31
34842,I-10 & LOUISIANA,3201 Louisiana Ave,Lafayette,LA,70501,30.264405,-91.993171,Louisiana,McDonald's,2024-03-31
39396,CAFFREY-BROUSSAR,208 St Nazaire Rd,Broussard,LA,70518,30.140621,-91.942046,Louisiana,McDonald's,2024-03-31
20713,CARENCRO,925 Veterans Drive,Carencro,LA,70520,30.322563,-92.036565,Louisiana,McDonald's,2024-03-31
39574,EL CAMINO,3331 W El Camino Ave,Sacramento,CA,95833,38.614525,-121.530967,California,McDonald's,2024-03-31
6086,DEVON-SWEDSFRD,260 W Swedeford Rd,Berwyn,PA,19312,40.070722,-75.44271,Pennsylvania,McDonald's,2024-03-31
3810,CHESHIRE-MAIN,850 S Main St,Cheshire,CT,06410,41.481484,-72.904981,Connecticut,McDonald's,2024-03-31
31779,RANCHO SAHUARITA,775 West Via Rancho Sahuarita Rd,Sahuarita,AZ,85629,31.957502,-110.981662,Arizona,McDonald's,2024-03-31
35499,MYRTLE BEACH SC,101 Strand Market Drive,Myrtle Beach,SC,29588,33.652139,-78.985973,South Carolina,McDonald's,2024-03-31
31323,"MYRTLE BEACH, 70",9527 Highway 707,Myrtle Beach,SC,29588,33.630582,-79.033842,South Carolina,McDonald's,2024-03-31
7648,SOCASTEE,4500 Us Highway 17 Bypass S,Myrtle Beach,SC,29588,33.683166,-78.96293,South Carolina,McDonald's,2024-03-31
38987,SURFSIDE SC RELO,5900 S Kings Highway,Myrtle Beach,SC,29575,33.631263,-78.961712,South Carolina,McDonald's,2024-03-31
5838,GARDEN CITY- 17,2913 Hwy 17 Business,Garden City,SC,29576,33.584719,-79.013097,South Carolina,McDonald's,2024-03-31
3933,MYTLE BCH-SO KIN,2607 S Kings Hwy,Myrtle Beach,SC,29577,33.666395,-78.916087,South Carolina,McDonald's,2024-03-31
2417,MYRTLE-N. KINGS,2200 N Kings Hwy,Myrtle Beach,SC,29577,33.702815,-78.870698,South Carolina,McDonald's,2024-03-31
26553,MYRTLE BEACH,3715 Oleander Drive,Myrtle Beach,SC,29577,33.727053,-78.870386,South Carolina,McDonald's,2024-03-31
5367,NORTH PROVIDENCE,1920 Mineral Spring Ave,North Providence,RI,02904,41.85981,-71.46939,Rhode Island,McDonald's,2024-03-31
11264,PROVIDENCE/TRNTY,343 Broad St,Providence,RI,02907,41.813784,-71.421977,Rhode Island,McDonald's,2024-03-31
39864,OLNEYVILLE,50 Plainfield St,Providence,RI,02909,41.816041,-71.444362,Rhode Island,McDonald's,2024-03-31
7638,CRANSTON-CRANSTN,923 Cranston St,Cranston,RI,02910,41.801822,-71.445877,Rhode Island,McDonald's,2024-03-31
6996,PROVIDENCE-BROAD,1481 Broad St,Providence,RI,02905,41.786434,-71.402529,Rhode Island,McDonald's,2024-03-31
32479,"JOHNSTON, RI",1377 Atwood Ave,Johnston,RI,02919,41.814521,-71.495198,Rhode Island,McDonald's,2024-03-31
3545,SMITHFIELD-SWAMP,445 Putnam Pike,Greenville,RI,02828,41.871108,-71.530444,Rhode Island,McDonald's,2024-03-31
1909,CRANSTN-RESERV,1099 Reservior Ave,Cranston,RI,02910,41.771831,-71.453279,Rhode Island,McDonald's,2024-03-31
12334,CRANSTON/PLNFLD,1820 Plainfield Pike,Cranston,RI,02921,41.789094,-71.500258,Rhode Island,McDonald's,2024-03-31
6153,WARWICK-770 POST,770 Post Rd,Warwick,RI,02888,41.754149,-71.413081,Rhode Island,McDonald's,2024-03-31
25116,SWANSEA III,181 James Reynolds Road,Swansea,MA,02777,41.769411,-71.264202,Massachusetts,McDonald's,2024-03-31
3864,GONZALES-AIRLINE,915 N Airline Hwy,Gonzales,LA,70737-3020,30.239212,-90.915247,Louisiana,McDonald's,2024-03-31
7060,GONZALES-HWY 30D,1939 W Hwy 30,Gonzales,LA,70737-5112,30.210233,-90.941969,Louisiana,McDonald's,2024-03-31
39551,HWY 61 AND,15022 Us-61,Prairieville,LA,70769,30.284076,-90.954802,Louisiana,McDonald's,2024-03-31
31157,"DUTCHTOWN, LA -",13496 Highway 73,Geismar,LA,70734,30.267796,-90.986101,Louisiana,McDonald's,2024-03-31
22350,LA HWY 22,7150a Highway 22,Sorrento,LA,70778,30.169538,-90.877486,Louisiana,McDonald's,2024-03-31
11561,MARCHANDTE 1 28T,412 Marchand Dr,Donaldsonville,LA,70346-3328,30.099057,-90.990829,Louisiana,McDonald's,2024-03-31
6891,TURLOCK-W.MAIN,2000 W Main St,Turlock,CA,95380-9434,37.492281,-120.872054,California,McDonald's,2024-03-31
2655,TURLOCK-GEER,2400 Geer Rd,Turlock,CA,95382,37.515145,-120.848486,California,McDonald's,2024-03-31
14976,APPLE VALLEY,20221 Hwy 18,Apple Valley,CA,92307,34.526431,-117.221825,California,McDonald's,2024-03-31
12296,TOANO,9193 Barhamsville Rd,Toano,VA,23168,37.416444,-76.820827,Virginia,McDonald's,2024-03-31
90,MOLINE-23RD,3433 Avenue Of The Cities,Moline,IL,61265-4418,41.491834,-90.488028,Illinois,McDonald's,2024-03-31
5694,MOLINE-1800 36TH,1800 36th Ave,Moline,IL,61265-6968,41.476984,-90.505408,Illinois,McDonald's,2024-03-31
16045,MOLINE/5500 27TH,2701 69th Avenue Court,Moline,IL,61265,41.455961,-90.4987,Illinois,McDonald's,2024-03-31
5272,EAST MOLINE,727 Avenue Of The Cities,East Moline,IL,61244,41.490613,-90.442483,Illinois,McDonald's,2024-03-31
8033,ROCK ISL-1830 30,1813 30th St,Rock Island,IL,61201-4728,41.492858,-90.556638,Illinois,McDonald's,2024-03-31
30370,BETTENDORF-DUCK,852 Middle Rd,Bettendorf,IA,52722,41.539167,-90.521046,Iowa,McDonald's,2024-03-31
6733,MILAN-W. 1ST,400 W 1st St,Milan,IL,61264-2715,41.449719,-90.567786,Illinois,McDonald's,2024-03-31
7354,ROCK ISL-11TH ST,2950 11th St,Rock Island,IL,61201-5218,41.479924,-90.583925,Illinois,McDonald's,2024-03-31
10279,DAVENPORT-KIMBER,1733 E Kimberly Rd,Davenport,IA,52804,41.556478,-90.549751,Iowa,McDonald's,2024-03-31
34536,BETTENDORF 53RD,2185 53rd Ave,Bettendorf,IA,52722,41.574735,-90.501661,Iowa,McDonald's,2024-03-31
12204,DAVNPORT-WELCOME,5002 Welcome Way,Davenport,IA,52806,41.571435,-90.572311,Iowa,McDonald's,2024-03-31
5880,DAVENPORT-LOCUST,3102 W Locust,Davenport,IA,52804-3348,41.538646,-90.621625,Iowa,McDonald's,2024-03-31
11896,DAVENPORT/KIMBER,2110 W Kimberly Rd,Davenport,IA,52806-5368,41.560435,-90.607541,Iowa,McDonald's,2024-03-31
30609,LECLAIRE STO,1403 Eagle Ridge Rd,Le Claire,IA,52753,41.586978,-90.362931,Iowa,McDonald's,2024-03-31
32606,GOLDSBY/NORMAN-9,2030 Highway 9 West,Norman,OK,73072,35.181949,-97.506466,Oklahoma,McDonald's,2024-03-31
29739,NORMAN HIGHWAY 9,1551 Ann Branden Blvd,Norman,OK,73071,35.182737,-97.416749,Oklahoma,McDonald's,2024-03-31
25240,SOUTHEAST APPLET,2001 S Kensington Dr,Appleton,WI,54915,44.243438,-88.358867,Wisconsin,McDonald's,2024-03-31
13912,KIMBERLY II,840 Eisenhower Dr,Kimberly,WI,54136-2146,44.258967,-88.347442,Wisconsin,McDonald's,2024-03-31
5929,MENASHA,1281 Valley Rd,Menasha,WI,54952-1136,44.236699,-88.423205,Wisconsin,McDonald's,2024-03-31
14083,APPLETON/BALLARD,3320 N Ballard Rd,Appleton,WI,54911-8987,44.294284,-88.374509,Wisconsin,McDonald's,2024-03-31
7358,NORTHLAND,700 W Northland Ave,Appleton,WI,54914-1425,44.287992,-88.416306,Wisconsin,McDonald's,2024-03-31
29788,LITTLE CHUTE,300 Moasis Drive,Little Chute,WI,54140,44.296378,-88.31226,Wisconsin,McDonald's,2024-03-31
14933,GRAND CHUTE,3301 W College Ave,Appleton,WI,54914-3921,44.261151,-88.456323,Wisconsin,McDonald's,2024-03-31
25005,MENASHA II,212 Racine St,Menasha,WI,54952,44.204396,-88.446643,Wisconsin,McDonald's,2024-03-31
15962,KAUKAUNA,401 Lawe St,Kaukauna,WI,54130-2019,44.283649,-88.26683,Wisconsin,McDonald's,2024-03-31
19498,NEENAH II,705 Green Bay Rd,Neenah,WI,54956-3174,44.177263,-88.48573,Wisconsin,McDonald's,2024-03-31
22097,NEENAH & RELO,102 E Bell St,Neenah,WI,54956-4153,44.157289,-88.463345,Wisconsin,McDonald's,2024-03-31
20403,GREENVILLE 1511,W6308 Walley Way,Greenville,WI,54942,44.286196,-88.506851,Wisconsin,McDonald's,2024-03-31
11651,LINCOLN-HWY 2,5800 Old Cheney Rd,Lincoln,NE,68516-3583,40.754306,-96.641951,Nebraska,McDonald's,2024-03-31
21021,27TH/ PINE LAKE,2700 Pine Lake Rd,Lincoln,NE,68516,40.740079,-96.681907,Nebraska,McDonald's,2024-03-31
6520,LIN-VAN DORN,2700 S 48th St,Lincoln,NE,68506-2502,40.785175,-96.65301,Nebraska,McDonald's,2024-03-31
3899,LINCOLN-10TH ST.,3330 S 10th St,Lincoln,NE,68502-4403,40.778437,-96.705805,Nebraska,McDonald's,2024-03-31
6062,LINCOLN-GATEWAY,6500 O St,Lincoln,NE,68510-2330,40.813917,-96.631755,Nebraska,McDonald's,2024-03-31
33731,21ST AND CAPITAL,2140 K Street,Lincoln,NE,68510,40.809683,-96.689849,Nebraska,McDonald's,2024-03-31
10711,LINCOLN-48TH,547 N 48th St,Lincoln,NE,68504-3404,40.818701,-96.654187,Nebraska,McDonald's,2024-03-31
23078,27TH & VINE,875 N 27th St,Lincoln,NE,68502,40.822176,-96.682831,Nebraska,McDonald's,2024-03-31
20838,WEST 'O',345 West O Street,Lincoln,NE,68522,40.813037,-96.724263,Nebraska,McDonald's,2024-03-31
7499,LINCOLN-BELMONT,1028 Saunders,Lincoln,NE,68521-2326,40.836838,-96.706602,Nebraska,McDonald's,2024-03-31
6739,LIN-CRN HKR,5327 Cornhusker Hwy,Lincoln,NE,68504-1428,40.855294,-96.646757,Nebraska,McDonald's,2024-03-31
13751,LINCOLN-SUPERIOR,2641 Ticonderoga Drive,Lincoln,NE,68521,40.858632,-96.682659,Nebraska,McDonald's,2024-03-31
4856,LIN-W. BOND,1141 W Bond,Lincoln,NE,68521-3632,40.844109,-96.73854,Nebraska,McDonald's,2024-03-31
32812,MOORESVILLE NC (,1090 Brawley School Road,Mooresville,NC,28117,35.569141,-80.901278,North Carolina,McDonald's,2024-03-31
24736,MOORESVILL,497 River Hwy,Mooresville,NC,28117,35.594225,-80.865532,North Carolina,McDonald's,2024-03-31
27908,MOORESVILLE GATE,107 Gateway Blvd,Mooresville,NC,28115,35.55475,-80.855096,North Carolina,McDonald's,2024-03-31
4740,MOORESV-PLAZA,109 Limerick Drive,Mooresville,NC,28115,35.595503,-80.817316,North Carolina,McDonald's,2024-03-31
43139,LAKE NORMAN,3961 Village Center South,Sherrills Ford,NC,28682,35.584281,-80.986421,North Carolina,McDonald's,2024-03-31
32813,TROUTMAN NC,1035 Charlotte Highway,Troutman,NC,28166,35.670652,-80.853193,North Carolina,McDonald's,2024-03-31
1174,WOOSTER I,540 Beall Ave,Wooster,OH,44691-3524,40.804581,-81.934937,Ohio,McDonald's,2024-03-31
12196,WOOSTER III,3905 Burbank Rd,Wooster,OH,44691-8520,40.847317,-81.94427,Ohio,McDonald's,2024-03-31
10486,WOOSTER II,2130 Lincoln Way E,Wooster,OH,44691-3818,40.796109,-81.906037,Ohio,McDonald's,2024-03-31
18478,HIDDEN VILLAGE,20315 Mountain Hwy E,Spanaway,WA,98387,47.072325,-122.419009,Washington,McDonald's,2024-03-31
37939,FREDERICKSON-172,17509 Canyon Pkwy E,Tacoma,WA,98446,47.096748,-122.358176,Washington,McDonald's,2024-03-31
3067,SPANAWAY,14900 Pacific Ave South,Spanaway,WA,98444-4657,47.121583,-122.435414,Washington,McDonald's,2024-03-31
39391,"TACOMA, WA - POR",11002 22nd Ave E,Tacoma,WA,98445,47.156617,-122.401143,Washington,McDonald's,2024-03-31
11792,PARKLAND,11012 Pacific Ave,Tacoma,WA,98444,47.156894,-122.435018,Washington,McDonald's,2024-03-31
10388,TACOMA I-5 (512),10417 Pacific Hwy Sw,Tacoma,WA,98499,47.163211,-122.483035,Washington,McDonald's,2024-03-31
15329,TILLICUM,15004 Union Ave Sw,Lakewood,WA,98498,47.122401,-122.553094,Washington,McDonald's,2024-03-31
590,TACOMA-LAKEWOOD,6002 100th St Sw,Tacoma,WA,98499,47.166382,-122.518366,Washington,McDonald's,2024-03-31
25697,BANGOR - UNION,1105 Union St,Bangor,ME,04401,44.817776,-68.810229,Maine,McDonald's,2024-03-31
666,BANGOR-BROADWAY,632 Broadway,Bangor,ME,04401,44.82224,-68.779246,Maine,McDonald's,2024-03-31
34252,BANGOR - MAIN,441 Main St,Bangor,ME,04401,44.791325,-68.776961,Maine,McDonald's,2024-03-31
5118,BANGOR-HOGAN RD,665 Hogan Rd,Bangor,ME,04401,44.83687,-68.741981,Maine,McDonald's,2024-03-31
2787,BREWER-WILSON,525 Wilson St,Brewer,ME,04412,44.780148,-68.743661,Maine,McDonald's,2024-03-31
2712,OLD TOWN-STLWTRR,993 Stillwater Ave,Old Town,ME,04468,44.915274,-68.68384,Maine,McDonald's,2024-03-31
11069,POST FALLS- 5TH,3820 W 5th Ave,Post Falls,ID,83854,47.711409,-116.999341,Idaho,McDonald's,2024-03-31
16953,POST FALLS/SELT,1615 E Seltice Way,Post Falls,ID,83854,47.711133,-116.922227,Idaho,McDonald's,2024-03-31
13372,LIBERTY LAKE RD,1306 N Liberty Lake Rd,Liberty Lake,WA,99019,47.669728,-117.105118,Washington,McDonald's,2024-03-31
24070,RATHDRUM,7120 West Main St,Rathdrum,ID,83858,47.816936,-116.882318,Idaho,McDonald's,2024-03-31
36011,"COEUR D'ALENE, I",1325 W Riverstone Drive,Coeur D Alene,ID,83814,47.693738,-116.8042,Idaho,McDonald's,2024-03-31
13094,SILVERLAKE,340 W Hanley St,Coeur D'Alene,ID,83814,47.729581,-116.791867,Idaho,McDonald's,2024-03-31
3307,COEUR D'ALENE,208 Appleway Ave,Coeur D Alene,ID,83814,47.700518,-116.788235,Idaho,McDonald's,2024-03-31
6516,CORPUS-SARATOGA,4031 Saratoga Blvd,Corpus Christi,TX,78415,27.698509,-97.411427,Texas,McDonald's,2024-03-31
24584,SPID AT GREENWOO,1610 S Padre Island Dr,Corpus Christi,TX,78416,27.742888,-97.440483,Texas,McDonald's,2024-03-31
7801,SPID-KOSTORYZ,3211 S Padre Island Dr,Corpus Christi,TX,78415-2902,27.727412,-97.412313,Texas,McDonald's,2024-03-31
28888,CORPUS CHR,7522 S Staples,Corpus Christi,TX,78414,27.6654,-97.396077,Texas,McDonald's,2024-03-31
2411,CC SOUTH PORT,4102 S Port Ave,Corpus Christi,TX,78415-5310,27.752263,-97.419465,Texas,McDonald's,2024-03-31
10718,DALLAS/STAPLES,3745 S Staples,Corpus Christi,TX,78411,27.739541,-97.388412,Texas,McDonald's,2024-03-31
27355,"CORPUS CHRISTI,",6306 Saratoga,Corpus Christi,TX,78414,27.678389,-97.368387,Texas,McDonald's,2024-03-31
10783,C CHRISTI/PADRE,5560 S Padre Island Dr,Corpus Christi,TX,78411-4108,27.708482,-97.370255,Texas,McDonald's,2024-03-31
12523,STAPLES/LOUISIAN,2222 S Staples,Corpus Christi,TX,78404,27.76423,-97.403122,Texas,McDonald's,2024-03-31
7849,CRPS CHRISTI-MRG,2021 Morgan Ave,Corpus Christi,TX,78405-1541,27.777941,-97.412167,Texas,McDonald's,2024-03-31
1669,CRP CHRS-LEOPRD,4101 Leopard St,Corpus Christi,TX,78408-2825,27.796706,-97.440735,Texas,McDonald's,2024-03-31
