store_number,street,city,state,zip,latitude,longitude,state_name,brand
7940,748 N State St,Westerville,OH,43082,40.14555559,-82.92416304,Ohio,Walgreens
13007,1040 Polaris Pkwy,Columbus,OH,43240,40.1472528,-82.99163608,Ohio,Walgreens
9541,5555 New Albany Rd,New Albany,OH,43054,40.097792,-82.818286,Ohio,Walgreens
9093,5195 N Hamilton Rd,Columbus,OH,43230,40.06273872,-82.86383678,Ohio,Walgreens
6485,19 London Rd,Delaware,OH,43015,40.28990029,-83.06933769,Ohio,Walgreens
10050,6201 E Broad St,Columbus,OH,43213,39.97959765,-82.83701798,Ohio,Walgreens
6119,7900 E Broad St,Blacklick,OH,43004,39.98595895,-82.79192166,Ohio,Walgreens
7942,4617 E Main St,Whitehall,OH,43213,39.95494213,-82.87557275,Ohio,Walgreens
21338,6300 E Main Street,Reynoldsburg,OH,43068,39.95515365,-82.83021486,Ohio,Walgreens
9193,2615 Brice Rd,Reynoldsburg,OH,43068,39.92714818,-82.83188888,Ohio,Walgreens
12008,1101 Hill Rd N,Pickerington,OH,43147,39.91054623,-82.77957425,Ohio,Walgreens
7524,6266 Gender Rd,Canal Winchester,OH,43110,39.85350588,-82.82768653,Ohio,Walgreens
7541,1425 N 21St St,Newark,OH,43055,40.086856,-82.428013,Ohio,Walgreens
10810,764 Hebron Rd,Heath,OH,43056,40.03087,-82.438386,Ohio,Walgreens
10295,1321 Delaware Ave,Marion,OH,43302,40.56492066,-83.12098638,Ohio,Walgreens
13680,1040 Delaware Ave,Marion,OH,43302,40.57074089,-83.121136,Ohio,Walgreens
7798,911 N Memorial Dr,Lancaster,OH,43130,39.72455991,-82.60909598,Ohio,Walgreens
9120,859 E Main St,Lancaster,OH,43130,39.71391089,-82.58395572,Ohio,Walgreens
9047,1000 Park Ave W,Mansfield,OH,44906,40.75962138,-82.55234609,Ohio,Walgreens
7392,1033 Military Rd,Zanesville,OH,43701,39.9799,-82.018201,Ohio,Walgreens
11621,22898 Sussex Hwy,Seaford,DE,19973,38.6614835,-75.59469242,Delaware,Walgreens
13003,9202 Commercial Centre Dr,Bridgeville,DE,19933,38.72376739,-75.59140345,Delaware,Walgreens
11016,30182 Sussex Hwy,Laurel,DE,19956,38.57517634,-75.56672294,Delaware,Walgreens
19451,21 Denton Plz,Denton,MD,21629,38.8747396,-75.82443507,Maryland,Walgreens
11079,38627 Benro Dr,Delmar,DE,19940,38.45632755,-75.55578863,Delaware,Walgreens
12130,909 Mount Hermon Rd,Salisbury,MD,21804,38.36831324,-75.58132719,Maryland,Walgreens
9927,735 S Salisbury Blvd,Salisbury,MD,21801,38.35592308,-75.59991893,Maryland,Walgreens
11047,2 College Park Ln,Georgetown,DE,19947,38.70226636,-75.40266002,Delaware,Walgreens
11026,28516 Dupont Blvd,Millsboro,DE,19966,38.5843364,-75.29510571,Delaware,Walgreens
11073,120 Broadkill Rd,Milton,DE,19968,38.78953997,-75.313917,Delaware,Walgreens
11057,2440 Centreville Rd,Centreville,MD,21617,39.03092243,-76.07630162,Maryland,Walgreens
11031,26191 John J Williams Hwy,Millsboro,DE,19966,38.62615582,-75.19591977,Delaware,Walgreens
12752,17239 Five Points Sq,Lewes,DE,19958,38.75119036,-75.1639631,Delaware,Walgreens
11044,34960 Atlantic Ave,Clarksville,DE,19970,38.55004577,-75.13060103,Delaware,Walgreens
11021,18993 Munchy Branch Rd,Rehoboth Beach,DE,19971,38.72398428,-75.12281561,Delaware,Walgreens
11951,11085 Cathell Road,Berlin,MD,21811,38.37818784,-75.16763603,Maryland,Walgreens
11064,21400 Zeeman Rd,Rock Hall,MD,21661,39.13946468,-76.23085695,Maryland,Walgreens
11136,37088 W Fenwick Blvd,Selbyville,DE,19975,38.47359173,-75.10443654,Delaware,Walgreens
7409,30 W Church St,Sandwich,IL,60548,41.64376634,-88.62235786,Illinois,Walgreens
4348,100 Bedford Rd,Morris,IL,60450,41.37392295,-88.42259587,Illinois,Walgreens
3009,545 E Norris Dr,Ottawa,IL,61350,41.35574529,-88.83468947,Illinois,Walgreens
10938,1080 N 7Th St,Rochelle,IL,61068,41.93330194,-89.06903133,Illinois,Walgreens
11415,6840 Lake Michigan Dr,Allendale,MI,49401,42.97149109,-85.95467357,Michigan,Walgreens
12777,4365 Lake Michigan Dr Nw,Walker,MI,49534,42.97285151,-85.77559541,Michigan,Walgreens
3349,510 N Beacon Blvd,Grand Haven,MI,49417,43.06735061,-86.21922577,Michigan,Walgreens
12345,1045 Robbins Rd,Grand Haven,MI,49417,43.0450121,-86.21651209,Michigan,Walgreens
10351,3596 Alpine Ave Nw,Walker,MI,49544,43.02863805,-85.68830938,Michigan,Walgreens
5117,378 Baldwin St,Jenison,MI,49428,42.9066623,-85.79134522,Michigan,Walgreens
15466,800 Leonard St Nw,Grand Rapids,MI,49504,42.98499706,-85.68880733,Michigan,Walgreens
10079,1171 E Sherman Blvd,Norton Shores,MI,49444,43.20449464,-86.21508465,Michigan,Walgreens
3012,3191 28Th St Sw,Grandville,MI,49418,42.914199,-85.743599,Michigan,Walgreens
6279,1991 E Apple Ave,Muskegon,MI,49442,43.23376517,-86.19490011,Michigan,Walgreens
3426,3610 Plainfield Ave Ne,Grand Rapids,MI,49525,43.02891587,-85.62988553,Michigan,Walgreens
5095,1964 Fuller Ave Ne,Grand Rapids,MI,49505,42.99856226,-85.63919112,Michigan,Walgreens
16475,555 Michigan St Ne,Grand Rapids,MI,49503,42.97036579,-85.654739,Michigan,Walgreens
4835,1000 S Getty St,Muskegon,MI,49442,43.2346139,-86.22359725,Michigan,Walgreens
7160,4445 Ivanrest Ave Sw,Grandville,MI,49418,42.88382015,-85.74397318,Michigan,Walgreens
15007,425 Fuller Ave Ne,Grand Rapids,MI,49503,42.97049153,-85.64016641,Michigan,Walgreens
5315,840 W Sherman Blvd,Muskegon,MI,49441,43.2057601,-86.26373673,Michigan,Walgreens
11249,1550 36Th St Sw,Wyoming,MI,49509,42.89834835,-85.70405172,Michigan,Walgreens
2581,1601 Kalamazoo Ave Se,Grand Rapids,MI,49507,42.93434689,-85.63947049,Michigan,Walgreens
7140,5100 E Beltline Ave Ne,Grand Rapids,MI,49525,43.05489664,-85.57894583,Michigan,Walgreens
11801,5575 Byron Center Ave Sw,Wyoming,MI,49519,42.86322191,-85.72409347,Michigan,Walgreens
6911,12576 Riley St,Holland,MI,49424,42.82611602,-86.09271824,Michigan,Walgreens
7461,1771 Holton Rd,North Muskegon,MI,49445,43.28532326,-86.22391607,Michigan,Walgreens
2714,4425 Division Ave S,Wyoming,MI,49548,42.88315543,-85.66540139,Michigan,Walgreens
2825,11236 E Lakewood Blvd,Holland,MI,49424,42.80477841,-86.05908958,Michigan,Walgreens
9131,2643 Kalamazoo Ave Se,Grand Rapids,MI,49507,42.91332741,-85.62941324,Michigan,Walgreens
2905,494 Butternut Dr,Holland,MI,49424,42.8125278,-86.12292422,Michigan,Walgreens
10129,8364 Byron Center Ave Sw,Byron Center,MI,49315,42.81301182,-85.72228638,Michigan,Walgreens
12561,4550 Cascade Rd Se,Grand Rapids,MI,49546,42.9457774,-85.55689885,Michigan,Walgreens
4726,8 68Th St Sw,Grand Rapids,MI,49548,42.84023476,-85.66428004,Michigan,Walgreens
10803,2425 44Th St Se,Kentwood,MI,49512,42.8843295,-85.60559249,Michigan,Walgreens
5534,6020 Kalamazoo Ave Se,Kentwood,MI,49508,42.854099,-85.624099,Michigan,Walgreens
10515,780 Washington Ave,Holland,MI,49423,42.76804753,-86.11738648,Michigan,Walgreens
4413,6790 Cascade Rd Se,Grand Rapids,MI,49546,42.91453808,-85.50140684,Michigan,Walgreens
12533,819 W Main St,Fremont,MI,49412,43.4675865,-85.95909471,Michigan,Walgreens
11417,3284 Colby Rd,Whitehall,MI,49461,43.40960842,-86.32338896,Michigan,Walgreens
9132,1420 W Washington St,Greenville,MI,48838,43.17776877,-85.27638589,Michigan,Walgreens
7484,1277 M 89,Plainwell,MI,49080,42.45071327,-85.66835615,Michigan,Walgreens
7416,1010 S State St,Big Rapids,MI,49307,43.68678087,-85.48442422,Michigan,Walgreens
9691,1100 Phoenix St,South Haven,MI,49090,42.40299537,-86.25823772,Michigan,Walgreens
10785,1905 S Muskogee Ave,Tahlequah,OK,74464,35.89177395,-94.97660949,Oklahoma,Walgreens
5529,2330 Chandler Rd,Muskogee,OK,74403,35.74115092,-95.3409905,Oklahoma,Walgreens
15059,1301 E Downing St,Tahlequah,OK,74464,35.91564814,-94.95206414,Oklahoma,Walgreens
10223,100 N 32Nd St,Muskogee,OK,74401,35.75543428,-95.4019084,Oklahoma,Walgreens
5260,2701 Rogers Ave,Fort Smith,AR,72901,35.37616831,-94.40297718,Arkansas,Walgreens
9594,1925 S Zero St,Fort Smith,AR,72901,35.32835282,-94.41471826,Arkansas,Walgreens
7235,1601 Fayetteville Rd,Van Buren,AR,72956,35.45938302,-94.35706906,Arkansas,Walgreens
7234,8300 Rogers Ave,Fort Smith,AR,72903,35.34761818,-94.34021341,Arkansas,Walgreens
11987,323 Highway 64 E,Alma,AR,72921,35.48115195,-94.22941883,Arkansas,Walgreens
11559,1305 W Cherokee St,Wagoner,OK,74467,35.95888163,-95.3940922,Oklahoma,Walgreens
12912,705 W Center St,Greenwood,AR,72936,35.21478268,-94.26767766,Arkansas,Walgreens
11694,190 Chestnut St,Coshocton,OH,43812,40.2755937,-81.86932574,Ohio,Walgreens
4259,4020 N Wickham Rd,Melbourne,FL,32935,28.17251279,-80.67255442,Florida,Walgreens
4193,1350 N Wickham Rd,Melbourne,FL,32935,28.128999,-80.672499,Florida,Walgreens
3079,3090 W New Haven Ave,West Melbourne,FL,32904,28.07931661,-80.67215342,Florida,Walgreens
5341,4280 Minton Rd,Melbourne,FL,32904,28.03611665,-80.67203542,Florida,Walgreens
2284,4150 N Atlantic Ave,Cocoa Beach,FL,32931,28.356699,-80.608599,Florida,Walgreens
6149,1098 Highway A1A,Satellite Beach,FL,32937,28.18362863,-80.59322011,Florida,Walgreens
3080,975 S Babcock St,Melbourne,FL,32901,28.09388684,-80.62116798,Florida,Walgreens
6704,175 Malabar Rd Nw,Palm Bay,FL,32907,27.99957016,-80.67442557,Florida,Walgreens
5018,1213 Palm Bay Rd,Melbourne,FL,32905,28.03582728,-80.63759906,Florida,Walgreens
4815,2200 N Highway A1A,Melbourne,FL,32903,28.12205589,-80.57718066,Florida,Walgreens
6463,5245 Babcock St Ne,Palm Bay,FL,32905,28.01852803,-80.62164571,Florida,Walgreens
4816,1160 Malabar Rd Se,Palm Bay,FL,32907,27.99796416,-80.63410416,Florida,Walgreens
6487,3495 Bayside Lakes Blvd Se,Palm Bay,FL,32909,27.94938782,-80.65758785,Florida,Walgreens
3931,3010 S Ridgewood Ave,Edgewater,FL,32141,28.9472962,-80.88472917,Florida,Walgreens
16133,454 S Main St,Sparta,NC,28675,36.50036321,-81.1154102,North Carolina,Walgreens
15937,2203 Lancaster Pike,Reading,PA,19607,40.30510623,-75.97615982,Pennsylvania,Walgreens
19349,602 Nottingham Rd,Syracuse,NY,13224,43.02197087,-76.11056165,New York,Walgreens
9416,2329 James St,Syracuse,NY,13206,43.06873209,-76.11432937,New York,Walgreens
19402,6430 Kirkville Road,East Syracuse,NY,13057,43.07495945,-76.07575211,New York,Walgreens
19377,4001 S Salina St,Syracuse,NY,13205,43.00942329,-76.14186675,New York,Walgreens
18166,101 Towne Dr,Fayetteville,NY,13066,43.03544632,-76.01936132,New York,Walgreens
19549,4751 Onondaga Blvd,Syracuse,NY,13219,43.03391949,-76.18804704,New York,Walgreens
19145,5942 S Salina St,Syracuse,NY,13205,42.98447764,-76.14385488,New York,Walgreens
19476,1819 W Genesee St,Syracuse,NY,13204,43.05041725,-76.19259126,New York,Walgreens
19049,2616 Brewerton Rd,Mattydale,NY,13211,43.10386432,-76.14506431,New York,Walgreens
9414,5173 W Taft Rd,North Syracuse,NY,13212,43.12244993,-76.15894014,New York,Walgreens
18064,7939 Brewerton Rd,Cicero,NY,13039,43.1565697,-76.12289526,New York,Walgreens
17643,8230 Cazenovia Rd,Manlius,NY,13104,42.991286,-75.95773193,New York,Walgreens
9413,5206 W Genesee St,Camillus,NY,13031,43.04177305,-76.266285,New York,Walgreens
19542,7398 Oswego Rd,Liverpool,NY,13090,43.12922189,-76.21844085,New York,Walgreens
10750,6189 State Route 31,Cicero,NY,13039,43.17710058,-76.09321522,New York,Walgreens
17848,1365 W Genesee St,Chittenango,NY,13037,43.04930613,-75.90316082,New York,Walgreens
17276,3588 State Route 31,Baldwinsville,NY,13027,43.17936397,-76.26221968,New York,Walgreens
10749,2231 Downer Street Rd,Baldwinsville,NY,13027,43.15181206,-76.35320195,New York,Walgreens
17301,95 Nelson St,Cazenovia,NY,13035,42.92655302,-75.84089374,New York,Walgreens
19977,104 Genesee St,Oneida,NY,13421,43.07934072,-75.6412463,New York,Walgreens
10157,150 Grant Ave,Auburn,NY,13021,42.94427146,-76.54974789,New York,Walgreens
17389,201 W Broadway,Fulton,NY,13069,43.31543763,-76.41966473,New York,Walgreens
17204,170 Port Watson St,Cortland,NY,13045,42.59864067,-76.16607736,New York,Walgreens
10158,3948 State Route 281,Cortland,NY,13045,42.5975869,-76.20405462,New York,Walgreens
10159,201 S James St,Rome,NY,13440,43.20909894,-75.45839735,New York,Walgreens
17566,250 State Route 104,Oswego,NY,13126,43.46079752,-76.48232271,New York,Walgreens
17097,1616 Black River Blvd N,Rome,NY,13440,43.22969325,-75.43936778,New York,Walgreens
19736,5651 Whiskey Hill Rd,Wolcott,NY,14590,43.20815093,-76.81481324,New York,Walgreens
19876,1929 Us Route 20,Waterloo,NY,13165,42.90310578,-76.83710963,New York,Walgreens
17195,79 North St,Dryden,NY,13053,42.49801969,-76.2983607,New York,Walgreens
9798,4855 Commercial Dr,New Hartford,NY,13413,43.09780006,-75.30341463,New York,Walgreens
9799,49 Kellogg Rd,New Hartford,NY,13413,43.05514581,-75.27657905,New York,Walgreens
9800,1750 Genesee St,Utica,NY,13502,43.0885746,-75.25856792,New York,Walgreens
17724,208 Herkimer Rd,Utica,NY,13502,43.11454938,-75.20650436,New York,Walgreens
19684,330 Pine Tree Rd,Ithaca,NY,14850,42.43772547,-76.46580474,New York,Walgreens
19370,615 S Meadow St,Ithaca,NY,14850,42.43340987,-76.50758058,New York,Walgreens
10697,431 Hamilton St,Geneva,NY,14456,42.85702176,-77.00076429,New York,Walgreens
19353,8052 State Route 12,Barneveld,NY,13304,43.25293233,-75.18389295,New York,Walgreens
11300,623 S Burlington Blvd,Burlington,WA,98233,48.47136277,-122.33632211,Washington,Walgreens
10994,320 Harrison St,Sedro Woolley,WA,98284,48.50665232,-122.24457888,Washington,Walgreens
11470,25073 W Southern Ave,Buckeye,AZ,85326,33.39143211,-112.59020793,Arizona,Walgreens
9175,23477 W Yuma Rd,Buckeye,AZ,85326,33.435218,-112.555741,Arizona,Walgreens
12386,9800 S Estrella Pkwy,Goodyear,AZ,85338,33.35761599,-112.42645528,Arizona,Walgreens
12334,1654 N Pebble Creek Pkwy,Goodyear,AZ,85395,33.46533038,-112.39321885,Arizona,Walgreens
2243,387 N Estrella Pkwy,Goodyear,AZ,85338,33.450571,-112.391788,Arizona,Walgreens
6806,17088 W Bell Rd,Surprise,AZ,85374,33.63944354,-112.42609073,Arizona,Walgreens
7933,15514 W Waddell Rd,Surprise,AZ,85379,33.61019545,-112.39450738,Arizona,Walgreens
3657,3361 N Litchfield Rd,Goodyear,AZ,85395,33.48522033,-112.36183244,Arizona,Walgreens
4620,15490 W Bell Rd,Surprise,AZ,85374,33.63923633,-112.39335932,Arizona,Walgreens
5776,1451 N Dysart Rd,Avondale,AZ,85323,33.45037674,-112.34039898,Arizona,Walgreens
7582,13014 W Camelback Rd,Litchfield Park,AZ,85340,33.50854165,-112.33919302,Arizona,Walgreens
12087,13723 N Litchfield Rd,Surprise,AZ,85379,33.60856403,-112.35842735,Arizona,Walgreens
4791,14285 W Grand Ave,Surprise,AZ,85374,33.653331,-112.3702168,Arizona,Walgreens
6128,19003 N R H Johnson Blvd,Sun City West,AZ,85375,33.65769742,-112.35040655,Arizona,Walgreens
7026,12244 W Cactus Rd,El Mirage,AZ,85335,33.59491871,-112.32390141,Arizona,Walgreens
7387,10710 W Mcdowell Rd,Avondale,AZ,85392,33.46509466,-112.29061282,Arizona,Walgreens
3387,10705 W Indian School Rd,Avondale,AZ,85392,33.49296091,-112.29091494,Arizona,Walgreens
5568,10707 W Peoria Ave,Sun City,AZ,85351,33.57954553,-112.29064383,Arizona,Walgreens
7663,8280 W Lower Buckeye Rd,Phoenix,AZ,85043,33.42318,-112.238438,Arizona,Walgreens
813,15442 N 99Th Ave,Sun City,AZ,85351,33.62297694,-112.27117219,Arizona,Walgreens
4909,2921 N 83Rd Ave,Phoenix,AZ,85033,33.48077701,-112.23690236,Arizona,Walgreens
10241,28516 N El Mirage Rd,Peoria,AZ,85383,33.74172964,-112.32317407,Arizona,Walgreens
5222,9040 W Peoria Ave,Peoria,AZ,85345,33.58138324,-112.25428881,Arizona,Walgreens
5668,8301 W Camelback Rd,Phoenix,AZ,85037,33.50824505,-112.23836508,Arizona,Walgreens
7110,6640 W Happy Valley Rd,Glendale,AZ,85310,33.71281433,-112.20243797,Arizona,Walgreens
5266,21632 N 35Th Ave,Glendale,AZ,85308,33.68332195,-112.1355308,Arizona,Walgreens
4434,22280 N 67Th Ave,Glendale,AZ,85310,33.684199,-112.203499,Arizona,Walgreens
9472,2707 W Carefree Hwy,Phoenix,AZ,85085,33.7977104,-112.11881327,Arizona,Walgreens
5851,5011 W Union Hills Dr,Glendale,AZ,85308,33.65390685,-112.16823102,Arizona,Walgreens
4508,3431 W Union Hills Dr,Phoenix,AZ,85027,33.65415177,-112.13334456,Arizona,Walgreens
4742,8310 W Deer Valley Rd,Peoria,AZ,85382,33.682104,-112.2384547,Arizona,Walgreens
3003,6690 W Union Hills Dr,Glendale,AZ,85308,33.65379254,-112.2024841,Arizona,Walgreens
9057,18433 N 19Th Ave,Phoenix,AZ,85023,33.65393607,-112.09919544,Arizona,Walgreens
3049,4965 W Bell Rd,Glendale,AZ,85308,33.63866252,-112.16861228,Arizona,Walgreens
3048,9050 W Union Hills Dr,Peoria,AZ,85382,33.65319543,-112.25440825,Arizona,Walgreens
3477,204 E Bell Rd,Phoenix,AZ,85022,33.64072551,-112.07153555,Arizona,Walgreens
5353,20266 N Lake Pleasant Rd,Peoria,AZ,85382,33.66778282,-112.28083438,Arizona,Walgreens
7516,2411 W Anthem Way,Anthem,AZ,85086,33.8588939,-112.11162613,Arizona,Walgreens
21213,5149 W Thunderbird Rd,Glendale,AZ,85306,33.60987591,-112.16982752,Arizona,Walgreens
3385,5421 W Thunderbird Rd,Glendale,AZ,85306,33.61040611,-112.17638069,Arizona,Walgreens
3593,2610 W Thunderbird Rd,Phoenix,AZ,85023,33.61147921,-112.11188999,Arizona,Walgreens
3132,2415 E Union Hills Dr,Phoenix,AZ,85050,33.65452893,-112.03023541,Arizona,Walgreens
3427,7448 W Thunderbird Rd,Peoria,AZ,85381,33.61101643,-112.21939101,Arizona,Walgreens
3912,29660 N Tatum Blvd,Cave Creek,AZ,85331,33.75482644,-111.99041237,Arizona,Walgreens
6736,4410 W Cactus Rd,Glendale,AZ,85304,33.59673148,-112.15339092,Arizona,Walgreens
6599,13227 N 7Th St,Phoenix,AZ,85022,33.60636096,-112.06444698,Arizona,Walgreens
4020,5895 W Peoria Ave,Glendale,AZ,85302,33.58135372,-112.18550868,Arizona,Walgreens
9261,4710 E Rose Garden Ln,Phoenix,AZ,85050,33.67725355,-111.97867784,Arizona,Walgreens
4951,4006 E Bell Rd,Phoenix,AZ,85032,33.6412409,-111.99546665,Arizona,Walgreens
4139,3450 W Dunlap Ave,Phoenix,AZ,85051,33.56803719,-112.13362153,Arizona,Walgreens
6065,9009 N 67Th Ave,Glendale,AZ,85302,33.56773236,-112.20229825,Arizona,Walgreens
12739,15450 N Tatum Blvd,Phoenix,AZ,85032,33.62651158,-111.97873335,Arizona,Walgreens
4228,5125 W Northern Ave,Glendale,AZ,85301,33.55252821,-112.16949088,Arizona,Walgreens
809,8911 N 7Th St,Phoenix,AZ,85020,33.56634455,-112.06413928,Arizona,Walgreens
6400,8030 N 19Th Ave,Phoenix,AZ,85021,33.55390795,-112.10028725,Arizona,Walgreens
16082,10602 N 32Nd St,Phoenix,AZ,85028,33.58284498,-112.01360089,Arizona,Walgreens
3766,34402 N Scottsdale Rd,Scottsdale,AZ,85266,33.7973982,-111.92869822,Arizona,Walgreens
5504,4249 W Glendale Ave,Phoenix,AZ,85051,33.53795518,-112.15083172,Arizona,Walgreens
6534,20631 N Scottsdale Rd,Scottsdale,AZ,85255,33.6743093,-111.92439306,Arizona,Walgreens
5453,6501 E Greenway Pkwy,Scottsdale,AZ,85254,33.62537048,-111.94229481,Arizona,Walgreens
3191,10865 N Tatum Blvd,Phoenix,AZ,85028,33.5858188,-111.97728604,Arizona,Walgreens
5775,8309 W Glendale Ave,Glendale,AZ,85305,33.53705904,-112.23839981,Arizona,Walgreens
7018,6838 N 7Th St,Phoenix,AZ,85014,33.53763059,-112.06541134,Arizona,Walgreens
1969,6006 N 67Th Ave,Glendale,AZ,85301,33.52428817,-112.20487568,Arizona,Walgreens
2851,7000 N 16Th St,Phoenix,AZ,85020,33.53868353,-112.04798226,Arizona,Walgreens
6063,1825 W Bethany Home Rd,Phoenix,AZ,85015,33.52364445,-112.0989043,Arizona,Walgreens
3602,8816 E Pinnacle Peak Rd,Scottsdale,AZ,85255,33.69925667,-111.88932759,Arizona,Walgreens
6527,710 E Camelback Rd,Phoenix,AZ,85014,33.50968203,-112.06444277,Arizona,Walgreens
1272,5101 W Indian School Rd,Phoenix,AZ,85031,33.4944866,-112.16948233,Arizona,Walgreens
3177,7011 E Shea Blvd,Scottsdale,AZ,85254,33.58160227,-111.92966363,Arizona,Walgreens
6729,10929 E Dynamite Blvd,Scottsdale,AZ,85262,33.74232398,-111.84499731,Arizona,Walgreens
3464,3402 N Central Ave,Phoenix,AZ,85012,33.48787203,-112.07452023,Arizona,Walgreens
6872,2930 N 67Th Ave,Phoenix,AZ,85033,33.48140859,-112.20389677,Arizona,Walgreens
4507,15025 N Thompson Peak Pkwy,Scottsdale,AZ,85260,33.62174152,-111.87456817,Arizona,Walgreens
4722,4111 N 24Th St,Phoenix,AZ,85016,33.49532859,-112.02959077,Arizona,Walgreens
5937,4315 W Mcdowell Rd,Phoenix,AZ,85035,33.46545103,-112.15296173,Arizona,Walgreens
3769,1616 E Thomas Rd,Phoenix,AZ,85016,33.48065165,-112.04703779,Arizona,Walgreens
6021,1620 N 59Th Ave,Phoenix,AZ,85035,33.4666673,-112.18712274,Arizona,Walgreens
16431,2302 N Central Ave,Phoenix,AZ,85004,33.47361666,-112.07424459,Arizona,Walgreens
5938,4134 N 44Th St,Phoenix,AZ,85018,33.49585705,-111.98744412,Arizona,Walgreens
13758,6200 N Scottsdale Rd,Scottsdale,AZ,85253,33.52905637,-111.92652387,Arizona,Walgreens
5893,705 E Mcdowell Rd,Phoenix,AZ,85006,33.46519806,-112.06440083,Arizona,Walgreens
2599,7337 N Via Paseo Del Sur,Scottsdale,AZ,85258,33.543699,-111.905599,Arizona,Walgreens
3789,3605 E Thomas Rd,Phoenix,AZ,85018,33.47996338,-112.00352451,Arizona,Walgreens
1950,10135 E Via Linda,Scottsdale,AZ,85258,33.57346815,-111.86249113,Arizona,Walgreens
9262,8469 E Mcdonald Dr,Scottsdale,AZ,85250,33.52344724,-111.89819718,Arizona,Walgreens
5890,11250 E Via Linda,Scottsdale,AZ,85259,33.59002981,-111.83615923,Arizona,Walgreens
3087,5625 E Thomas Rd,Phoenix,AZ,85018,33.47954959,-111.96049672,Arizona,Walgreens
3163,3420 N Scottsdale Rd,Scottsdale,AZ,85251,33.48810774,-111.92670075,Arizona,Walgreens
4506,8015 E Indian School Rd,Scottsdale,AZ,85251,33.49367697,-111.9082367,Arizona,Walgreens
4138,7939 E Mcdowell Rd,Scottsdale,AZ,85257,33.46523851,-111.91022375,Arizona,Walgreens
10111,3434 W Southern Ave,Phoenix,AZ,85041,33.39262828,-112.13297428,Arizona,Walgreens
9179,5115 W Baseline Rd,Laveen,AZ,85339,33.37689211,-112.16905376,Arizona,Walgreens
6697,7606 S 7Th St,Phoenix,AZ,85042,33.37709868,-112.06534144,Arizona,Walgreens
4422,3945 E Southern Ave,Phoenix,AZ,85040,33.39214,-111.996068,Arizona,Walgreens
6535,2420 E Baseline Rd,Phoenix,AZ,85042,33.37846023,-112.02965114,Arizona,Walgreens
11610,2000 S Mill Ave,Tempe,AZ,85282,33.40697216,-111.94028329,Arizona,Walgreens
